DMY	HMS	LAT	LON	CONDUCTIVITY	SALINITY	OCEAN.TEMP	BULK.RED	STREAM.PRESSURE	FILTER.PRESSURE	MACHINE.TEMP	Xaccel	Yaccel	Zaccel	MILLISECOND.TIMER	LASER.POWER	EVENT.RATE	FLOW.METER	POSITION	CHL	TRANS	PAR	ACQ.ERROR	EVT.RATE	time	day	file
230914	73856	NA	NA	NA	NA	NA	22.9713	5.94	NA	NA	0	0	0	50289795	319	-1	0	NA	NA	NA	NA	1	NA	2014-09-23 07:38:56	2014_266	43
230914	82909	NA	NA	NA	NA	NA	5.3625	0.47	NA	NA	0	0	0	53303027	0	-1	0	NA	NA	NA	NA	1	NA	2014-09-23 08:29:09	2014_266	44
230914	83220	NA	NA	NA	NA	NA	94.0269	5.68	NA	NA	0	0	0	53494384	0	-1	0	NA	NA	NA	NA	1	NA	2014-09-23 08:32:20	2014_266	45
230914	83446	NA	NA	NA	NA	NA	26.1438	7.6	NA	NA	0	0	0	53640247	319	-1	0	NA	NA	NA	NA	1	NA	2014-09-23 08:34:46	2014_266	46
230914	83746	NA	NA	NA	NA	NA	272.2023	11.24	NA	NA	0	0	0	53820525	319	-1	0	NA	NA	NA	NA	1	NA	2014-09-23 08:37:46	2014_266	47
230914	84047	NA	NA	NA	NA	NA	292.7426	11.8	NA	NA	0	0	0	54000797	319	-1	0	NA	NA	NA	NA	1	NA	2014-09-23 08:40:47	2014_266	48
230914	84347	NA	NA	NA	NA	NA	269.0392	11.82	NA	NA	0	0	0	54180864	319	-1	0	NA	NA	NA	NA	1	NA	2014-09-23 08:43:47	2014_266	49
230914	84647	NA	NA	NA	NA	NA	281.32	11.81	NA	NA	0	0	0	54361076	319	-1	0	NA	NA	NA	NA	1	NA	2014-09-23 08:46:47	2014_266	50
230914	84947	NA	NA	NA	NA	NA	258.4649	11.81	NA	NA	0	0	0	54541433	319	-1	0	NA	NA	NA	NA	1	NA	2014-09-23 08:49:47	2014_266	51
230914	93446	NA	NA	NA	NA	NA	22.2434	6.11	NA	NA	0	0	0	57240212	319	-1	0	NA	NA	NA	NA	1	NA	2014-09-23 09:34:46	2014_266	52
230914	93747	NA	NA	NA	NA	NA	252.5461	11.25	NA	NA	0	0	0	57420566	319	-1	0	NA	NA	NA	NA	1	NA	2014-09-23 09:37:47	2014_266	53
230914	94047	NA	NA	NA	NA	NA	267.7789	11.83	NA	NA	0	0	0	57600634	319	-1	0	NA	NA	NA	NA	1	NA	2014-09-23 09:40:47	2014_266	54
230914	94347	NA	NA	NA	NA	NA	289.7997	11.83	NA	NA	0	0	0	57780803	319	-1	0	NA	NA	NA	NA	1	NA	2014-09-23 09:43:47	2014_266	55
230914	94647	NA	NA	NA	NA	NA	276.1245	11.82	NA	NA	0	0	0	57961207	319	-1	0	NA	NA	NA	NA	1	NA	2014-09-23 09:46:47	2014_266	56
230914	94947	NA	NA	NA	NA	NA	261.0267	11.83	NA	NA	0	0	0	58141322	319	-1	0	NA	NA	NA	NA	1	NA	2014-09-23 09:49:47	2014_266	57
230914	103446	NA	NA	NA	NA	NA	23.5137	6.11	NA	NA	0	0	0	60840319	319	-1	0	NA	NA	NA	NA	1	NA	2014-09-23 10:34:46	2014_266	58
230914	103746	NA	NA	NA	NA	NA	313.4028	11.22	NA	NA	0	0	0	61020496	319	-1	0	NA	NA	NA	NA	1	NA	2014-09-23 10:37:46	2014_266	59
230914	104047	NA	NA	NA	NA	NA	276.5949	11.83	NA	NA	0	0	0	61200736	319	-1	0	NA	NA	NA	NA	1	NA	2014-09-23 10:40:47	2014_266	60
230914	104347	NA	NA	NA	NA	NA	258.2612	11.86	NA	NA	0	0	0	61381202	319	-1	0	NA	NA	NA	NA	1	NA	2014-09-23 10:43:47	2014_266	61
230914	104647	NA	NA	NA	NA	NA	280.2835	11.85	NA	NA	0	0	0	61561383	319	-1	0	NA	NA	NA	NA	1	NA	2014-09-23 10:46:47	2014_266	62
230914	104947	NA	NA	NA	NA	NA	288.9638	11.85	NA	NA	0	0	0	61741502	319	-1	0	NA	NA	NA	NA	1	NA	2014-09-23 10:49:47	2014_266	63
230914	113447	NA	NA	NA	NA	NA	22.5643	6.1	NA	NA	0	0	0	64440575	319	-1	0	NA	NA	NA	NA	1	NA	2014-09-23 11:34:47	2014_266	64
230914	113747	NA	NA	NA	NA	NA	278.1413	11.23	NA	NA	0	0	0	64620584	319	-1	0	NA	NA	NA	NA	1	NA	2014-09-23 11:37:47	2014_266	65
230914	114047	NA	NA	NA	NA	NA	286.6934	11.83	NA	NA	0	0	0	64800814	319	-1	0	NA	NA	NA	NA	1	NA	2014-09-23 11:40:47	2014_266	66
230914	114347	NA	NA	NA	NA	NA	292.8387	11.82	NA	NA	0	0	0	64980986	319	-1	0	NA	NA	NA	NA	1	NA	2014-09-23 11:43:47	2014_266	67
230914	114647	NA	NA	NA	NA	NA	326.6183	11.82	NA	NA	0	0	0	65161166	319	-1	0	NA	NA	NA	NA	1	NA	2014-09-23 11:46:47	2014_266	68
230914	114947	NA	NA	NA	NA	NA	297.2638	11.82	NA	NA	0	0	0	65341319	319	-1	0	NA	NA	NA	NA	1	NA	2014-09-23 11:49:47	2014_266	69
230914	122511	NA	NA	NA	NA	NA	5.3295	0.95	NA	NA	0	0	0	67465012	0	-1	0	NA	NA	NA	NA	1	NA	2014-09-23 12:25:11	2014_266	70
230914	123512	NA	NA	NA	NA	NA	25.5934	5.87	NA	NA	0	0	0	68066133	319	-1	0	NA	NA	NA	NA	1	NA	2014-09-23 12:35:12	2014_266	71
230914	123812	NA	NA	NA	NA	NA	271.9932	11.21	NA	NA	0	0	0	68246165	319	-1	0	NA	NA	NA	NA	1	NA	2014-09-23 12:38:12	2014_266	72
230914	124112	NA	NA	NA	NA	NA	276.6005	11.82	NA	NA	0	0	0	68426337	319	-1	0	NA	NA	NA	NA	1	NA	2014-09-23 12:41:12	2014_266	73
230914	124413	NA	NA	NA	NA	NA	281.8527	11.82	NA	NA	0	0	0	68606569	319	-1	0	NA	NA	NA	NA	1	NA	2014-09-23 12:44:13	2014_266	74
230914	124713	NA	NA	NA	NA	NA	285.7293	11.82	NA	NA	0	0	0	68786832	319	-1	0	NA	NA	NA	NA	1	NA	2014-09-23 12:47:13	2014_266	75
230914	125013	NA	NA	NA	NA	NA	268.7063	11.82	NA	NA	0	0	0	68967176	319	-1	0	NA	NA	NA	NA	1	NA	2014-09-23 12:50:13	2014_266	76
230914	133512	NA	NA	NA	NA	NA	23.5013	6.09	NA	NA	0	0	0	71666120	319	-1	0	NA	NA	NA	NA	1	NA	2014-09-23 13:35:12	2014_266	77
230914	133812	NA	NA	NA	NA	NA	287.3559	11.27	NA	NA	0	0	0	71846277	319	-1	0	NA	NA	NA	NA	1	NA	2014-09-23 13:38:12	2014_266	78
230914	134112	NA	NA	NA	NA	NA	272.968	11.82	NA	NA	0	0	0	72026462	319	-1	0	NA	NA	NA	NA	1	NA	2014-09-23 13:41:12	2014_266	79
230914	134413	NA	NA	NA	NA	NA	265.0601	11.83	NA	NA	0	0	0	72206649	319	-1	0	NA	NA	NA	NA	1	NA	2014-09-23 13:44:13	2014_266	80
230914	134713	NA	NA	NA	NA	NA	247.1711	11.84	NA	NA	0	0	0	72386836	319	-1	0	NA	NA	NA	NA	1	NA	2014-09-23 13:47:13	2014_266	81
230914	135013	NA	NA	NA	NA	NA	315.4796	11.82	NA	NA	0	0	0	72567066	319	-1	0	NA	NA	NA	NA	1	NA	2014-09-23 13:50:13	2014_266	82
230914	143512	NA	NA	NA	NA	NA	23.3226	6.09	NA	NA	0	0	0	75266243	319	-1	0	NA	NA	NA	NA	1	NA	2014-09-23 14:35:12	2014_266	83
230914	143816	NA	NA	NA	NA	NA	6.5378	0.32	NA	NA	0	0	0	75449842	319	-1	0	NA	NA	NA	NA	1	NA	2014-09-23 14:38:16	2014_266	84
230914	144140	NA	NA	NA	NA	NA	230.8737	5.38	NA	NA	0	0	0	75654029	319	-1	0	NA	NA	NA	NA	1	NA	2014-09-23 14:41:40	2014_266	85
230914	144243	NA	NA	NA	NA	NA	25.5394	5.91	NA	NA	0	0	0	75717237	319	-1	0	NA	NA	NA	NA	1	NA	2014-09-23 14:42:43	2014_266	86
230914	144543	NA	NA	NA	NA	NA	277.8673	11.24	NA	NA	0	0	0	75897533	319	-1	0	NA	NA	NA	NA	1	NA	2014-09-23 14:45:43	2014_266	87
230914	144844	NA	NA	NA	NA	NA	292.9161	11.83	NA	NA	0	0	0	76077812	319	-1	0	NA	NA	NA	NA	1	NA	2014-09-23 14:48:44	2014_266	88
230914	145144	NA	NA	NA	NA	NA	270.9157	11.83	NA	NA	0	0	0	76258035	319	-1	0	NA	NA	NA	NA	1	NA	2014-09-23 14:51:44	2014_266	89
230914	145444	NA	NA	NA	NA	NA	308.9729	11.81	NA	NA	0	0	0	76438418	319	-1	0	NA	NA	NA	NA	1	NA	2014-09-23 14:54:44	2014_266	90
230914	145745	NA	NA	NA	NA	NA	256.1989	11.81	NA	NA	0	0	0	76618645	319	-1	0	NA	NA	NA	NA	1	NA	2014-09-23 14:57:45	2014_266	91
230914	153255	NA	NA	NA	NA	NA	5.3567	-11.46	NA	NA	0	0	0	177446	0	-1	0	NA	NA	NA	NA	97.08	NA	2014-09-23 15:32:55	2014_266	501
230914	153354	NA	NA	NA	NA	NA	5.3469	-5.6	NA	NA	0	0	0	236525	0	-1	0	NA	NA	NA	NA	1	NA	2014-09-23 15:33:54	2014_266	502
230914	153633	NA	NA	NA	NA	NA	27.0187	6.1	NA	NA	0	0	0	395356	319	-1	0	NA	NA	NA	NA	1	NA	2014-09-23 15:36:33	2014_266	503
230914	153933	NA	NA	NA	NA	NA	287.637	11.25	NA	NA	0	0	0	575325	319	-1	0	NA	NA	NA	NA	1	NA	2014-09-23 15:39:33	2014_266	504
230914	154233	NA	NA	NA	NA	NA	295.8226	11.81	NA	NA	0	0	0	755535	319	-1	0	NA	NA	NA	NA	1	NA	2014-09-23 15:42:33	2014_266	505
230914	154534	NA	NA	NA	NA	NA	312.8944	11.79	NA	NA	0	0	0	935795	319	-1	0	NA	NA	NA	NA	1	NA	2014-09-23 15:45:34	2014_266	506
230914	154834	NA	NA	NA	NA	NA	272.2842	11.81	NA	NA	0	0	0	1116122	319	-1	0	NA	NA	NA	NA	1	NA	2014-09-23 15:48:34	2014_266	507
230914	155134	NA	NA	NA	NA	NA	305.1969	11.82	NA	NA	0	0	0	1296342	319	-1	0	NA	NA	NA	NA	1	NA	2014-09-23 15:51:34	2014_266	508
230914	163633	NA	NA	NA	NA	NA	23.7017	6.08	NA	NA	0	0	0	3995448	319	-1	0	NA	NA	NA	NA	1	NA	2014-09-23 16:36:33	2014_266	509
230914	163934	NA	NA	NA	NA	NA	270.0917	11.16	NA	NA	0	0	0	4175739	319	-1	0	NA	NA	NA	NA	1	NA	2014-09-23 16:39:34	2014_266	5010
230914	164234	NA	NA	NA	NA	NA	291.484	11.77	NA	NA	0	0	0	4356025	319	-1	0	NA	NA	NA	NA	1	NA	2014-09-23 16:42:34	2014_266	5011
230914	164534	NA	NA	NA	NA	NA	292.926	11.78	NA	NA	0	0	0	4536185	319	-1	0	NA	NA	NA	NA	1	NA	2014-09-23 16:45:34	2014_266	5012
230914	164834	NA	NA	NA	NA	NA	279.3328	11.76	NA	NA	0	0	0	4716420	319	-1	0	NA	NA	NA	NA	1	NA	2014-09-23 16:48:34	2014_266	5013
230914	165135	NA	NA	NA	NA	NA	289.8884	11.77	NA	NA	0	0	0	4896608	319	-1	0	NA	NA	NA	NA	1	NA	2014-09-23 16:51:35	2014_266	5014
230914	173634	NA	NA	NA	NA	NA	23.4122	6.07	NA	NA	0	0	0	7595591	319	-1	0	NA	NA	NA	NA	1	NA	2014-09-23 17:36:34	2014_266	5015
230914	173934	NA	NA	NA	NA	NA	273.664	11.17	NA	NA	0	0	0	7775602	319	-1	0	NA	NA	NA	NA	1	NA	2014-09-23 17:39:34	2014_266	5016
230914	174234	NA	NA	NA	NA	NA	289.0229	11.8	NA	NA	0	0	0	7955817	319	-1	0	NA	NA	NA	NA	1	NA	2014-09-23 17:42:34	2014_266	5017
230914	174534	NA	NA	NA	NA	NA	294.5596	11.79	NA	NA	0	0	0	8136263	319	-1	0	NA	NA	NA	NA	1	NA	2014-09-23 17:45:34	2014_266	5018
230914	174834	NA	NA	NA	NA	NA	304.6855	11.8	NA	NA	0	0	0	8316454	319	-1	0	NA	NA	NA	NA	1	NA	2014-09-23 17:48:34	2014_266	5019
230914	175135	NA	NA	NA	NA	NA	290.0329	11.8	NA	NA	0	0	0	8496636	319	-1	0	NA	NA	NA	NA	1	NA	2014-09-23 17:51:35	2014_266	5020
230914	183634	NA	NA	NA	NA	NA	25.0932	6.07	NA	NA	0	0	0	11195640	319	-1	0	NA	NA	NA	NA	1	NA	2014-09-23 18:36:34	2014_266	5021
230914	183934	NA	NA	NA	NA	NA	294.0506	11.18	NA	NA	0	0	0	11375872	319	-1	0	NA	NA	NA	NA	1	NA	2014-09-23 18:39:34	2014_266	5022
230914	184234	NA	NA	NA	NA	NA	313.7829	11.81	NA	NA	0	0	0	11556083	319	-1	0	NA	NA	NA	NA	1	NA	2014-09-23 18:42:34	2014_266	5023
230914	184534	NA	NA	NA	NA	NA	321.6976	11.8	NA	NA	0	0	0	11736094	319	-1	0	NA	NA	NA	NA	1	NA	2014-09-23 18:45:34	2014_266	5024
230914	184834	NA	NA	NA	NA	NA	321.1751	11.81	NA	NA	0	0	0	11916372	319	-1	0	NA	NA	NA	NA	1	NA	2014-09-23 18:48:34	2014_266	5025
230914	185134	NA	NA	NA	NA	NA	303.2001	11.81	NA	NA	0	0	0	12096514	319	-1	0	NA	NA	NA	NA	1	NA	2014-09-23 18:51:34	2014_266	5026
230914	193634	NA	NA	NA	NA	NA	25.6799	6.07	NA	NA	0	0	0	14795641	319	-1	0	NA	NA	NA	NA	1	NA	2014-09-23 19:36:34	2014_266	5027
230914	193934	NA	NA	NA	NA	NA	307.7243	11.18	NA	NA	0	0	0	14976056	319	-1	0	NA	NA	NA	NA	1	NA	2014-09-23 19:39:34	2014_266	5028
230914	194234	NA	NA	NA	NA	NA	305.4828	11.79	NA	NA	0	0	0	15156225	319	-1	0	NA	NA	NA	NA	1	NA	2014-09-23 19:42:34	2014_266	5029
230914	194534	NA	NA	NA	NA	NA	301.7352	11.79	NA	NA	0	0	0	15336483	319	-1	0	NA	NA	NA	NA	1	NA	2014-09-23 19:45:34	2014_266	5030
230914	194835	NA	NA	NA	NA	NA	306.1729	11.79	NA	NA	0	0	0	15516665	319	-1	0	NA	NA	NA	NA	1	NA	2014-09-23 19:48:35	2014_266	5031
230914	195135	NA	NA	NA	NA	NA	306.3841	11.8	NA	NA	0	0	0	15696988	319	-1	0	NA	NA	NA	NA	1	NA	2014-09-23 19:51:35	2014_266	5032
230914	203634	NA	NA	NA	NA	NA	25.1731	6.06	NA	NA	0	0	0	18395913	319	-1	0	NA	NA	NA	NA	1	NA	2014-09-23 20:36:34	2014_266	5033
230914	203934	NA	NA	NA	NA	NA	292.903	11.09	NA	NA	0	0	0	18575929	319	-1	0	NA	NA	NA	NA	1	NA	2014-09-23 20:39:34	2014_266	5034
230914	204234	NA	NA	NA	NA	NA	304.366	11.74	NA	NA	0	0	0	18756134	319	-1	0	NA	NA	NA	NA	1	NA	2014-09-23 20:42:34	2014_266	5035
230914	204534	NA	NA	NA	NA	NA	301.365	11.74	NA	NA	0	0	0	18936297	319	-1	0	NA	NA	NA	NA	1	NA	2014-09-23 20:45:34	2014_266	5036
230914	204834	NA	NA	NA	NA	NA	310.1527	11.73	NA	NA	0	0	0	19116398	319	-1	0	NA	NA	NA	NA	1	NA	2014-09-23 20:48:34	2014_266	5037
230914	205135	NA	NA	NA	NA	NA	286.5573	11.75	NA	NA	0	0	0	19296870	319	-1	0	NA	NA	NA	NA	1	NA	2014-09-23 20:51:35	2014_266	5038
230914	213634	NA	NA	NA	NA	NA	25.126	6.04	NA	NA	0	0	0	21995989	319	-1	0	NA	NA	NA	NA	1	NA	2014-09-23 21:36:34	2014_266	5039
230914	213934	NA	NA	NA	NA	NA	301.9723	11.16	NA	NA	0	0	0	22176158	319	-1	0	NA	NA	NA	NA	1	NA	2014-09-23 21:39:34	2014_266	5040
230914	214234	NA	NA	NA	NA	NA	279.6389	11.79	NA	NA	0	0	0	22356327	319	-1	0	NA	NA	NA	NA	1	NA	2014-09-23 21:42:34	2014_266	5041
230914	214534	NA	NA	NA	NA	NA	303.1433	11.78	NA	NA	0	0	0	22536529	319	-1	0	NA	NA	NA	NA	1	NA	2014-09-23 21:45:34	2014_266	5042
230914	214835	NA	NA	NA	NA	NA	307.5876	11.79	NA	NA	0	0	0	22716891	319	-1	0	NA	NA	NA	NA	1	NA	2014-09-23 21:48:35	2014_266	5043
230914	215135	NA	NA	NA	NA	NA	300.0211	11.77	NA	NA	0	0	0	22897171	319	-1	0	NA	NA	NA	NA	1	NA	2014-09-23 21:51:35	2014_266	5044
230914	223634	NA	NA	NA	NA	NA	24.221	6.04	NA	NA	0	0	0	25595963	319	-1	0	NA	NA	NA	NA	1	NA	2014-09-23 22:36:34	2014_266	5045
230914	223934	NA	NA	NA	NA	NA	312.7787	11.12	NA	NA	0	0	0	25776269	319	-1	0	NA	NA	NA	NA	1	NA	2014-09-23 22:39:34	2014_266	5046
230914	224234	NA	NA	NA	NA	NA	319.0493	11.78	NA	NA	0	0	0	25956343	319	-1	0	NA	NA	NA	NA	1	NA	2014-09-23 22:42:34	2014_266	5047
230914	224535	NA	NA	NA	NA	NA	281.2198	11.77	NA	NA	0	0	0	26136749	319	-1	0	NA	NA	NA	NA	1	NA	2014-09-23 22:45:35	2014_266	5048
230914	224835	NA	NA	NA	NA	NA	292.5803	11.78	NA	NA	0	0	0	26316710	319	-1	0	NA	NA	NA	NA	1	NA	2014-09-23 22:48:35	2014_266	5049
230914	225135	NA	NA	NA	NA	NA	270.3428	11.77	NA	NA	0	0	0	26497159	319	-1	0	NA	NA	NA	NA	1	NA	2014-09-23 22:51:35	2014_266	5050
230914	233634	NA	NA	NA	NA	NA	23.1075	6.04	NA	NA	0	0	0	29196135	319	-1	0	NA	NA	NA	NA	1	NA	2014-09-23 23:36:34	2014_266	5051
230914	233934	NA	NA	NA	NA	NA	301.2004	11.14	NA	NA	0	0	0	29376287	319	-1	0	NA	NA	NA	NA	1	NA	2014-09-23 23:39:34	2014_266	5052
230914	234234	NA	NA	NA	NA	NA	286.1045	11.75	NA	NA	0	0	0	29556506	319	-1	0	NA	NA	NA	NA	1	NA	2014-09-23 23:42:34	2014_266	5053
230914	234535	NA	NA	NA	NA	NA	294.8846	11.77	NA	NA	0	0	0	29736663	319	-1	0	NA	NA	NA	NA	1	NA	2014-09-23 23:45:35	2014_266	5054
230914	234835	NA	NA	NA	NA	NA	291.9615	11.78	NA	NA	0	0	0	29916868	319	-1	0	NA	NA	NA	NA	1	NA	2014-09-23 23:48:35	2014_266	5055
230914	235135	NA	NA	NA	NA	NA	305.7513	11.78	NA	NA	0	0	0	30097308	319	-1	0	NA	NA	NA	NA	1	NA	2014-09-23 23:51:35	2014_266	5056
240914	10206	NA	NA	NA	NA	NA	100.4653	6.04	NA	NA	0	0	0	34327889	0	-1	0	NA	NA	NA	NA	98.72	NA	2014-09-24 01:02:06	2014_267	1
240914	10500	NA	NA	NA	NA	NA	24.2595	6.57	NA	NA	0	0	0	34502154	319	-1	0	NA	NA	NA	NA	1	NA	2014-09-24 01:05:00	2014_267	2
240914	10508	NA	NA	NA	NA	NA	23.2612	6.08	NA	NA	0	0	0	34509761	319	-1	0	NA	NA	NA	NA	1	NA	2014-09-24 01:05:08	2014_267	3
240914	10648	NA	NA	NA	NA	NA	36.9201	9.42	NA	NA	0	0	0	34610189	319	-1	0	NA	NA	NA	NA	1	NA	2014-09-24 01:06:48	2014_267	4
240914	10948	NA	NA	NA	NA	NA	305.8791	11.14	NA	NA	0	0	0	34790326	319	-1	0	NA	NA	NA	NA	1	NA	2014-09-24 01:09:48	2014_267	5
240914	11248	NA	NA	NA	NA	NA	314.0617	11.74	NA	NA	0	0	0	34970480	319	-1	0	NA	NA	NA	NA	1	NA	2014-09-24 01:12:48	2014_267	6
240914	11549	NA	NA	NA	NA	NA	311.3646	11.74	NA	NA	0	0	0	35150848	319	-1	0	NA	NA	NA	NA	1	NA	2014-09-24 01:15:49	2014_267	7
240914	11849	NA	NA	NA	NA	NA	312.3114	11.76	NA	NA	0	0	0	35331004	319	-1	0	NA	NA	NA	NA	1	NA	2014-09-24 01:18:49	2014_267	8
240914	12149	NA	NA	NA	NA	NA	291.7809	11.76	NA	NA	0	0	0	35511343	319	-1	0	NA	NA	NA	NA	1	NA	2014-09-24 01:21:49	2014_267	9
240914	20648	NA	NA	NA	NA	NA	23.7415	6.03	NA	NA	0	0	0	38210402	319	-1	0	NA	NA	NA	NA	1	NA	2014-09-24 02:06:48	2014_267	10
240914	20949	NA	NA	NA	NA	NA	311.333	11.07	NA	NA	0	0	0	38390633	319	-1	0	NA	NA	NA	NA	1	NA	2014-09-24 02:09:49	2014_267	11
240914	21249	NA	NA	NA	NA	NA	294.3931	11.76	NA	NA	0	0	0	38570792	319	-1	0	NA	NA	NA	NA	1	NA	2014-09-24 02:12:49	2014_267	12
240914	21549	NA	NA	NA	NA	NA	313.8399	11.77	NA	NA	0	0	0	38751172	319	-1	0	NA	NA	NA	NA	1	NA	2014-09-24 02:15:49	2014_267	13
240914	21849	NA	NA	NA	NA	NA	313.311	11.76	NA	NA	0	0	0	38931158	319	-1	0	NA	NA	NA	NA	1	NA	2014-09-24 02:18:49	2014_267	14
240914	22150	NA	NA	NA	NA	NA	316.4019	11.76	NA	NA	0	0	0	39111556	319	-1	0	NA	NA	NA	NA	1	NA	2014-09-24 02:21:50	2014_267	15
240914	30648	NA	NA	NA	NA	NA	23.1355	6.02	NA	NA	0	0	0	41810381	319	-1	0	NA	NA	NA	NA	1	NA	2014-09-24 03:06:48	2014_267	16
240914	30948	NA	NA	NA	NA	NA	303.4673	11.06	NA	NA	0	0	0	41990546	319	-1	0	NA	NA	NA	NA	1	NA	2014-09-24 03:09:48	2014_267	17
240914	31249	NA	NA	NA	NA	NA	302.9556	11.77	NA	NA	0	0	0	42170660	319	-1	0	NA	NA	NA	NA	1	NA	2014-09-24 03:12:49	2014_267	18
240914	31549	NA	NA	NA	NA	NA	309.0855	11.77	NA	NA	0	0	0	42350901	319	-1	0	NA	NA	NA	NA	1	NA	2014-09-24 03:15:49	2014_267	19
240914	31849	NA	NA	NA	NA	NA	294.2139	11.75	NA	NA	0	0	0	42531173	319	-1	0	NA	NA	NA	NA	1	NA	2014-09-24 03:18:49	2014_267	20
240914	32149	NA	NA	NA	NA	NA	296.7711	11.76	NA	NA	0	0	0	42711318	319	-1	0	NA	NA	NA	NA	1	NA	2014-09-24 03:21:49	2014_267	21
240914	40649	NA	NA	NA	NA	NA	24.6601	5.99	NA	NA	0	0	0	45410589	319	-1	0	NA	NA	NA	NA	1	NA	2014-09-24 04:06:49	2014_267	22
240914	40949	NA	NA	NA	NA	NA	290.0295	11.04	NA	NA	0	0	0	45590809	319	-1	0	NA	NA	NA	NA	1	NA	2014-09-24 04:09:49	2014_267	23
240914	41249	NA	NA	NA	NA	NA	303.7909	11.72	NA	NA	0	0	0	45770987	319	-1	0	NA	NA	NA	NA	1	NA	2014-09-24 04:12:49	2014_267	24
240914	41549	NA	NA	NA	NA	NA	320.4474	11.73	NA	NA	0	0	0	45951313	319	-1	0	NA	NA	NA	NA	1	NA	2014-09-24 04:15:49	2014_267	25
240914	41849	NA	NA	NA	NA	NA	307.881	11.73	NA	NA	0	0	0	46131552	319	-1	0	NA	NA	NA	NA	1	NA	2014-09-24 04:18:49	2014_267	26
240914	42150	NA	NA	NA	NA	NA	302.8343	11.73	NA	NA	0	0	0	46311734	319	-1	0	NA	NA	NA	NA	1	NA	2014-09-24 04:21:50	2014_267	27
240914	50649	NA	NA	NA	NA	NA	22.3975	6	NA	NA	0	0	0	49010654	319	-1	0	NA	NA	NA	NA	1	NA	2014-09-24 05:06:49	2014_267	28
240914	50949	NA	NA	NA	NA	NA	304.3267	11.06	NA	NA	0	0	0	49190673	319	-1	0	NA	NA	NA	NA	1	NA	2014-09-24 05:09:49	2014_267	29
240914	51249	NA	NA	NA	NA	NA	303.8638	11.76	NA	NA	0	0	0	49371054	319	-1	0	NA	NA	NA	NA	1	NA	2014-09-24 05:12:49	2014_267	30
240914	51549	NA	NA	NA	NA	NA	311.9212	11.76	NA	NA	0	0	0	49551219	319	-1	0	NA	NA	NA	NA	1	NA	2014-09-24 05:15:49	2014_267	31
240914	51849	NA	NA	NA	NA	NA	338.0134	11.75	NA	NA	0	0	0	49731440	319	-1	0	NA	NA	NA	NA	1	NA	2014-09-24 05:18:49	2014_267	32
240914	52150	NA	NA	NA	NA	NA	317.1377	11.75	NA	NA	0	0	0	49911862	319	-1	0	NA	NA	NA	NA	1	NA	2014-09-24 05:21:50	2014_267	33
240914	60649	NA	NA	NA	NA	NA	21.4663	6.02	NA	NA	0	0	0	52610720	319	-1	0	NA	NA	NA	NA	1	NA	2014-09-24 06:06:49	2014_267	34
240914	60949	NA	NA	NA	NA	NA	314.5499	11.05	NA	NA	0	0	0	52790912	319	-1	0	NA	NA	NA	NA	1	NA	2014-09-24 06:09:49	2014_267	35
240914	61249	NA	NA	NA	NA	NA	307.746	11.74	NA	NA	0	0	0	52971143	319	-1	0	NA	NA	NA	NA	1	NA	2014-09-24 06:12:49	2014_267	36
240914	61549	NA	NA	NA	NA	NA	304.385	11.75	NA	NA	0	0	0	53151322	319	-1	0	NA	NA	NA	NA	1	NA	2014-09-24 06:15:49	2014_267	37
240914	61850	NA	NA	NA	NA	NA	320.1516	11.76	NA	NA	0	0	0	53331572	319	-1	0	NA	NA	NA	NA	1	NA	2014-09-24 06:18:50	2014_267	38
240914	62150	NA	NA	NA	NA	NA	306.5502	11.74	NA	NA	0	0	0	53511965	319	-1	0	NA	NA	NA	NA	1	NA	2014-09-24 06:21:50	2014_267	39
240914	70649	NA	NA	NA	NA	NA	24.249	5.96	NA	NA	0	0	0	56210752	319	-1	0	NA	NA	NA	NA	1	NA	2014-09-24 07:06:49	2014_267	40
240914	70949	NA	NA	NA	NA	NA	299.3859	11.01	NA	NA	0	0	0	56390915	319	-1	0	NA	NA	NA	NA	1	NA	2014-09-24 07:09:49	2014_267	41
240914	71249	NA	NA	NA	NA	NA	307.8599	11.69	NA	NA	0	0	0	56571116	319	-1	0	NA	NA	NA	NA	1	NA	2014-09-24 07:12:49	2014_267	42
240914	71549	NA	NA	NA	NA	NA	310.4624	11.72	NA	NA	0	0	0	56751308	319	-1	0	NA	NA	NA	NA	1	NA	2014-09-24 07:15:49	2014_267	43
240914	71850	NA	NA	NA	NA	NA	307.0189	11.71	NA	NA	0	0	0	56931631	319	-1	0	NA	NA	NA	NA	1	NA	2014-09-24 07:18:50	2014_267	44
240914	72150	NA	NA	NA	NA	NA	290.3923	11.72	NA	NA	0	0	0	57111844	319	-1	0	NA	NA	NA	NA	1	NA	2014-09-24 07:21:50	2014_267	45
240914	80649	NA	NA	NA	NA	NA	21.0392	6	NA	NA	0	0	0	59810924	319	-1	0	NA	NA	NA	NA	1	NA	2014-09-24 08:06:49	2014_267	46
240914	80949	NA	NA	NA	NA	NA	314.3184	11.05	NA	NA	0	0	0	59990932	319	-1	0	NA	NA	NA	NA	1	NA	2014-09-24 08:09:49	2014_267	47
240914	81249	NA	NA	NA	NA	NA	308.4933	11.74	NA	NA	0	0	0	60171066	319	-1	0	NA	NA	NA	NA	1	NA	2014-09-24 08:12:49	2014_267	48
