cruise	file	time	lat	lon	opp_evt_ratio	flow_rate	file_duration	pop	n_count	abundance	fsc_small	chl_small	pe	flag
CMOP_6	2013_256/31.evt	2013-09-13T01:30:28+0000	NA	NA	0.0169625096252567	2471.3437336	180	other	2589	20.5867378352417	121.252422029727	112.382060010813	1.71912685810834	0
CMOP_6	2013_256/31.evt	2013-09-13T01:30:28+0000	NA	NA	0.0169625096252567	2471.3437336	180	synecho	564	4.48471229782785	36.093491126436	9.71930664358703	3.27281363486458	0
CMOP_6	2013_256/31.evt	2013-09-13T01:30:28+0000	NA	NA	0.0169625096252567	2471.3437336	180	unknown	5282	42.0004438956148	138.915654276567	4.68217525173552	1.22391741509164	0
CMOP_6	2013_256/32.evt	2013-09-13T01:33:28+0000	NA	NA	0.0175624026226954	2469.63592104654	180	beads	4	0.0307412748594448	179.373105743203	61.9193106268631	275.766148995055	0
CMOP_6	2013_256/32.evt	2013-09-13T01:33:28+0000	NA	NA	0.0175624026226954	2469.63592104654	180	crypto	21	0.161391693012085	377.880665206612	511.928403704889	121.562502002835	0
CMOP_6	2013_256/32.evt	2013-09-13T01:33:28+0000	NA	NA	0.0175624026226954	2469.63592104654	180	other	2658	20.4275771441011	118.62757927733	116.133309139497	1.82509987488961	0
CMOP_6	2013_256/32.evt	2013-09-13T01:33:28+0000	NA	NA	0.0175624026226954	2469.63592104654	180	synecho	534	4.10396019373588	35.60825356405	10.082048833574	3.61690076952929	0
CMOP_6	2013_256/32.evt	2013-09-13T01:33:28+0000	NA	NA	0.0175624026226954	2469.63592104654	180	unknown	5440	41.808133808845	136.511963870876	4.61969256216508	1.23613380195974	0
CMOP_6	2013_256/33.evt	2013-09-13T01:36:28+0000	NA	NA	0.0183364211699895	2473.9025446284	180	beads	5	0.0367410519457129	492.702406378074	41.6594359578119	168.054397366013	0
CMOP_6	2013_256/33.evt	2013-09-13T01:36:28+0000	NA	NA	0.0183364211699895	2473.9025446284	180	crypto	18	0.132267787004567	494.998763541762	685.136678408238	137.863007255497	0
CMOP_6	2013_256/33.evt	2013-09-13T01:36:28+0000	NA	NA	0.0183364211699895	2473.9025446284	180	other	2612	19.1935255364404	114.829509808014	120.101142913248	1.83895375224491	0
CMOP_6	2013_256/33.evt	2013-09-13T01:36:28+0000	NA	NA	0.0183364211699895	2473.9025446284	180	synecho	600	4.40892623348555	35.0457783662126	9.78196963681996	3.34570988915016	0
CMOP_6	2013_256/33.evt	2013-09-13T01:36:28+0000	NA	NA	0.0183364211699895	2473.9025446284	180	unknown	5712	41.9729777427825	144.612105530083	4.88024007322895	1.24581192098334	0
CMOP_6	2013_256/34.evt	2013-09-13T01:39:28+0000	NA	NA	0.0187001798814898	2472.19705629934	180	beads	6	0.0432614554692055	394.126232102408	56.9731735698652	188.972515110835	0
CMOP_6	2013_256/34.evt	2013-09-13T01:39:28+0000	NA	NA	0.0187001798814898	2472.19705629934	180	crypto	15	0.108153638673014	400.509866473696	615.800911480803	137.787713739955	0
CMOP_6	2013_256/34.evt	2013-09-13T01:39:28+0000	NA	NA	0.0187001798814898	2472.19705629934	180	other	2361	17.0233827271324	117.706029408822	122.31004189044	3.16982773865164	0
CMOP_6	2013_256/34.evt	2013-09-13T01:39:28+0000	NA	NA	0.0187001798814898	2472.19705629934	180	synecho	735	5.29952829497767	33.6124954148745	9.46250034283536	3.40268417773115	0
CMOP_6	2013_256/34.evt	2013-09-13T01:39:28+0000	NA	NA	0.0187001798814898	2472.19705629934	180	unknown	5366	38.6901616746261	142.061080849202	4.76991549686544	1.22791989864626	0
CMOP_6	2013_256/35.evt	2013-09-13T01:42:28+0000	NA	NA	0.0186624138189448	2473.04999263753	180	crypto	14	0.101112784418488	294.433898166845	548.978087309282	144.031971817363	0
CMOP_6	2013_256/35.evt	2013-09-13T01:42:28+0000	NA	NA	0.0186624138189448	2473.04999263753	180	other	2262	16.33693702533	119.751912280315	136.436309199521	1.92552729746129	0
