time[YYYY-MM-DD hh:mm:ss PST], turbidity
"2013/09/04 13:41:59", 3.690
"2013/09/04 13:42:01", 3.660
"2013/09/04 13:44:31", 3.740
"2013/09/04 13:44:33", 3.810
"2013/09/04 13:44:35", 3.910
"2013/09/04 13:44:37", 3.850
"2013/09/04 13:44:39", 3.740
"2013/09/04 13:44:41", 3.770
"2013/09/04 13:44:43", 3.770
"2013/09/04 13:44:45", 3.780
"2013/09/04 13:44:47", 3.750
"2013/09/04 13:44:49", 3.850
"2013/09/04 13:44:51", 3.750
"2013/09/04 13:44:53", 3.840
"2013/09/04 13:44:55", 3.830
"2013/09/04 13:44:57", 3.820
"2013/09/04 13:44:59", 3.750
"2013/09/04 13:45:01", 3.720
"2013/09/04 13:47:31", 3.750
"2013/09/04 13:47:33", 3.730
"2013/09/04 13:47:35", 3.710
"2013/09/04 13:47:37", 3.730
"2013/09/04 13:47:39", 3.720
"2013/09/04 13:47:41", 3.900
"2013/09/04 13:47:43", 3.740
"2013/09/04 13:47:45", 3.740
"2013/09/04 13:47:47", 3.720
"2013/09/04 13:47:49", 3.710
"2013/09/04 13:47:51", 3.820
"2013/09/04 13:47:53", 3.770
"2013/09/04 13:47:55", 3.730
"2013/09/04 13:47:57", 3.780
"2013/09/04 13:47:59", 3.720
"2013/09/04 13:48:01", 3.710
"2013/09/04 13:50:31", 3.800
"2013/09/04 13:50:33", 3.790
"2013/09/04 13:50:35", 3.740
"2013/09/04 13:50:37", 3.760
"2013/09/04 13:50:39", 3.730
"2013/09/04 13:50:41", 3.760
"2013/09/04 13:50:43", 3.820
"2013/09/04 13:50:45", 3.800
"2013/09/04 13:50:47", 3.730
"2013/09/04 13:50:49", 4.030
"2013/09/04 13:50:51", 3.900
"2013/09/04 13:50:53", 3.740
"2013/09/04 13:50:55", 3.710
"2013/09/04 13:50:57", 3.890
"2013/09/04 13:50:59", 3.980
"2013/09/04 13:51:01", 3.810
"2013/09/04 13:53:31", 3.740
"2013/09/04 13:53:33", 3.800
"2013/09/04 13:53:35", 3.840
"2013/09/04 13:53:37", 3.760
"2013/09/04 13:53:39", 3.830
"2013/09/04 13:53:41", 3.750
"2013/09/04 13:53:43", 3.800
"2013/09/04 13:53:45", 3.810
"2013/09/04 13:53:47", 3.760
"2013/09/04 13:53:49", 3.840
"2013/09/04 13:53:51", 3.900
"2013/09/04 13:53:53", 3.790
"2013/09/04 13:53:55", 3.750
"2013/09/04 13:53:57", 3.780
"2013/09/04 13:53:59", 3.930
"2013/09/04 13:54:01", 3.880
"2013/09/04 13:56:31", 3.780
"2013/09/04 13:56:33", 3.700
"2013/09/04 13:56:35", 3.700
"2013/09/04 13:56:37", 3.790
"2013/09/04 13:56:39", 3.740
"2013/09/04 13:56:41", 3.700
"2013/09/04 13:56:43", 3.730
"2013/09/04 13:56:45", 3.710
"2013/09/04 13:56:47", 3.720
"2013/09/04 13:56:49", 3.710
"2013/09/04 13:56:51", 3.740
"2013/09/04 13:56:53", 3.730
"2013/09/04 13:56:55", 3.750
"2013/09/04 13:56:57", 3.740
"2013/09/04 13:56:59", 3.730
"2013/09/04 13:57:01", 3.780
"2013/09/04 13:59:33", 3.750
"2013/09/04 13:59:35", 3.680
"2013/09/04 13:59:37", 3.690
"2013/09/04 13:59:39", 3.700
"2013/09/04 13:59:41", 3.730
"2013/09/04 13:59:43", 3.730
"2013/09/04 13:59:45", 3.750
"2013/09/04 13:59:47", 3.840
"2013/09/04 13:59:49", 3.820
"2013/09/04 13:59:51", 3.750
"2013/09/04 13:59:53", 3.730
"2013/09/04 13:59:55", 3.740
"2013/09/04 13:59:57", 3.710
"2013/09/04 13:59:59", 3.680
"2013/09/04 14:00:01", 3.800
"2013/09/04 14:02:33", 3.930
"2013/09/04 14:02:35", 4.160
"2013/09/04 14:02:37", 3.760
"2013/09/04 14:02:39", 3.700
"2013/09/04 14:02:41", 3.700
"2013/09/04 14:02:43", 3.710
"2013/09/04 14:02:45", 3.710
"2013/09/04 14:02:47", 3.660
"2013/09/04 14:02:49", 3.730
"2013/09/04 14:02:51", 3.830
"2013/09/04 14:02:53", 3.800
"2013/09/04 14:02:55", 3.830
"2013/09/04 14:02:57", 3.750
"2013/09/04 14:02:59", 3.760
"2013/09/04 14:03:01", 3.720
"2013/09/04 14:05:31", 3.660
"2013/09/04 14:05:33", 3.670
"2013/09/04 14:05:35", 3.700
"2013/09/04 14:05:37", 3.730
"2013/09/04 14:05:39", 3.780
"2013/09/04 14:05:41", 3.670
"2013/09/04 14:05:43", 3.670
"2013/09/04 14:05:45", 3.730
"2013/09/04 14:05:47", 3.710
"2013/09/04 14:05:49", 3.800
"2013/09/04 14:05:51", 3.790
"2013/09/04 14:05:53", 3.760
"2013/09/04 14:05:55", 3.780
"2013/09/04 14:05:57", 3.750
"2013/09/04 14:05:59", 3.700
"2013/09/04 14:06:01", 3.800
"2013/09/04 14:08:31", 3.730
"2013/09/04 14:08:33", 3.840
"2013/09/04 14:08:35", 3.850
"2013/09/04 14:08:37", 3.760
"2013/09/04 14:08:39", 3.800
"2013/09/04 14:08:41", 3.930
"2013/09/04 14:08:43", 3.830
"2013/09/04 14:08:45", 3.800
"2013/09/04 14:08:47", 3.790
"2013/09/04 14:08:49", 3.790
"2013/09/04 14:08:51", 3.790
"2013/09/04 14:08:53", 3.720
"2013/09/04 14:08:55", 3.740
"2013/09/04 14:08:57", 3.730
"2013/09/04 14:08:59", 3.760
"2013/09/04 14:09:01", 3.740
"2013/09/04 14:11:31", 3.740
"2013/09/04 14:11:33", 3.810
"2013/09/04 14:11:35", 3.820
"2013/09/04 14:11:37", 3.860
"2013/09/04 14:11:39", 3.790
"2013/09/04 14:11:41", 3.770
"2013/09/04 14:11:43", 3.820
"2013/09/04 14:11:45", 3.890
"2013/09/04 14:11:47", 3.880
"2013/09/04 14:11:49", 3.820
"2013/09/04 14:11:51", 3.770
"2013/09/04 14:11:53", 3.810
"2013/09/04 14:11:55", 3.850
"2013/09/04 14:11:57", 3.800
"2013/09/04 14:11:59", 3.780
"2013/09/04 14:12:01", 3.800
"2013/09/04 14:14:31", 3.840
"2013/09/04 14:14:33", 3.780
"2013/09/04 14:14:35", 3.770
"2013/09/04 14:14:37", 3.930
"2013/09/04 14:14:39", 3.970
"2013/09/04 14:14:41", 3.840
"2013/09/04 14:14:43", 3.810
"2013/09/04 14:14:45", 3.900
"2013/09/04 14:14:47", 3.830
"2013/09/04 14:14:49", 3.960
"2013/09/04 14:14:51", 4.070
"2013/09/04 14:14:53", 3.810
"2013/09/04 14:14:55", 3.820
"2013/09/04 14:14:57", 4.040
"2013/09/04 14:14:59", 4.000
"2013/09/04 14:15:01", 3.940
"2013/09/04 14:17:31", 3.900
"2013/09/04 14:17:33", 3.800
"2013/09/04 14:17:35", 3.800
"2013/09/04 14:17:37", 3.940
"2013/09/04 14:17:39", 3.790
"2013/09/04 14:17:41", 3.760
"2013/09/04 14:17:43", 3.960
"2013/09/04 14:17:45", 3.820
"2013/09/04 14:17:47", 3.790
"2013/09/04 14:17:49", 3.780
"2013/09/04 14:17:51", 3.810
"2013/09/04 14:17:53", 3.850
"2013/09/04 14:17:55", 3.870
"2013/09/04 14:17:57", 3.800
"2013/09/04 14:17:59", 3.840
"2013/09/04 14:18:01", 3.810
"2013/09/04 14:23:31", 3.820
"2013/09/04 14:23:33", 3.840
"2013/09/04 14:23:35", 3.800
"2013/09/04 14:23:37", 3.780
"2013/09/04 14:23:39", 3.770
"2013/09/04 14:23:41", 3.750
"2013/09/04 14:23:43", 3.780
"2013/09/04 14:23:45", 3.760
"2013/09/04 14:23:47", 3.680
"2013/09/04 14:23:49", 3.730
"2013/09/04 14:23:51", 3.690
"2013/09/04 14:23:53", 3.710
"2013/09/04 14:23:55", 3.700
"2013/09/04 14:23:57", 3.770
"2013/09/04 14:23:59", 3.800
"2013/09/04 14:24:01", 3.830
"2013/09/04 14:26:31", 3.750
"2013/09/04 14:26:33", 3.780
"2013/09/04 14:26:35", 3.830
"2013/09/04 14:26:37", 3.760
"2013/09/04 14:26:39", 3.740
"2013/09/04 14:26:41", 3.690
"2013/09/04 14:26:43", 3.740
"2013/09/04 14:26:45", 3.710
"2013/09/04 14:26:47", 3.780
"2013/09/04 14:26:49", 3.920
"2013/09/04 14:26:51", 3.830
"2013/09/04 14:26:53", 3.750
"2013/09/04 14:26:55", 3.710
"2013/09/04 14:26:57", 3.750
"2013/09/04 14:26:59", 3.700
"2013/09/04 14:27:01", 3.670
"2013/09/04 14:29:31", 3.770
"2013/09/04 14:29:33", 3.810
"2013/09/04 14:29:35", 3.820
"2013/09/04 14:29:37", 3.830
"2013/09/04 14:29:39", 4.540
"2013/09/04 14:29:41", 4.690
"2013/09/04 14:29:43", 4.000
"2013/09/04 14:29:45", 3.850
"2013/09/04 14:29:47", 3.800
"2013/09/04 14:29:49", 3.760
"2013/09/04 14:29:51", 3.810
"2013/09/04 14:29:53", 3.860
"2013/09/04 14:29:55", 3.790
"2013/09/04 14:29:57", 3.740
"2013/09/04 14:29:59", 3.720
"2013/09/04 14:30:01", 3.730
"2013/09/04 14:32:31", 3.780
"2013/09/04 14:32:33", 3.770
"2013/09/04 14:32:35", 3.740
"2013/09/04 14:32:37", 3.740
"2013/09/04 14:32:39", 3.760
"2013/09/04 14:32:41", 3.740
"2013/09/04 14:32:43", 3.770
"2013/09/04 14:32:45", 3.690
"2013/09/04 14:32:47", 3.700
"2013/09/04 14:32:49", 3.800
"2013/09/04 14:32:51", 3.810
"2013/09/04 14:32:53", 3.740
"2013/09/04 14:32:55", 3.750
"2013/09/04 14:32:57", 3.760
"2013/09/04 14:32:59", 3.760
"2013/09/04 14:33:01", 3.750
"2013/09/04 14:35:31", 3.840
"2013/09/04 14:35:33", 3.820
"2013/09/04 14:35:35", 3.700
"2013/09/04 14:35:37", 3.670
"2013/09/04 14:35:39", 3.640
"2013/09/04 14:35:41", 3.680
"2013/09/04 14:35:43", 3.710
"2013/09/04 14:35:45", 3.870
"2013/09/04 14:35:47", 3.730
"2013/09/04 14:35:49", 3.760
"2013/09/04 14:35:51", 3.730
"2013/09/04 14:35:53", 3.790
"2013/09/04 14:35:55", 3.850
"2013/09/04 14:35:57", 3.840
"2013/09/04 14:35:59", 3.730
"2013/09/04 14:36:01", 3.820
"2013/09/04 14:38:31", 3.810
"2013/09/04 14:38:33", 3.870
"2013/09/04 14:38:35", 3.730
"2013/09/04 14:38:37", 3.770
"2013/09/04 14:38:39", 3.840
"2013/09/04 14:38:41", 3.850
"2013/09/04 14:38:43", 3.910
"2013/09/04 14:38:45", 3.840
"2013/09/04 14:38:47", 3.830
"2013/09/04 14:38:49", 3.810
"2013/09/04 14:38:51", 3.810
"2013/09/04 14:38:53", 3.770
"2013/09/04 14:38:55", 3.850
"2013/09/04 14:38:57", 4.350
"2013/09/04 14:38:59", 3.990
"2013/09/04 14:39:01", 3.810
"2013/09/04 14:39:03", 3.760
"2013/09/04 14:39:06", 3.770
"2013/09/04 14:39:07", 3.770
"2013/09/04 14:39:09", 3.740
"2013/09/04 14:39:11", 3.840
"2013/09/04 14:39:13", 4.420
"2013/09/04 14:39:15", 3.960
"2013/09/04 14:39:17", 3.810
"2013/09/04 14:39:19", 3.770
"2013/09/04 14:39:21", 3.750
"2013/09/04 14:39:23", 3.760
"2013/09/04 14:39:25", 3.780
"2013/09/04 14:39:27", 3.900
"2013/09/04 14:39:29", 3.850
"2013/09/04 14:39:31", 3.850
"2013/09/04 14:39:33", 3.860
"2013/09/04 14:39:35", 3.840
"2013/09/04 14:39:37", 3.940
"2013/09/04 14:39:39", 3.830
"2013/09/04 14:39:41", 3.810
"2013/09/04 14:39:43", 3.730
"2013/09/04 14:39:45", 3.760
"2013/09/04 14:39:47", 3.790
"2013/09/04 14:39:49", 3.870
"2013/09/04 14:39:51", 3.770
"2013/09/04 14:39:53", 3.740
"2013/09/04 14:39:55", 3.770
"2013/09/04 14:39:57", 3.730
"2013/09/04 14:39:59", 3.760
"2013/09/04 14:40:01", 3.730
"2013/09/04 14:40:03", 3.740
"2013/09/04 14:41:31", 3.800
"2013/09/04 14:41:33", 3.770
"2013/09/04 14:41:35", 3.710
"2013/09/04 14:41:37", 3.740
"2013/09/04 14:41:39", 3.790
"2013/09/04 14:41:41", 4.080
"2013/09/04 14:41:43", 3.770
"2013/09/04 14:41:45", 3.770
"2013/09/04 14:41:47", 3.740
"2013/09/04 14:41:49", 3.730
"2013/09/04 14:41:51", 3.740
"2013/09/04 14:41:53", 3.780
"2013/09/04 14:41:55", 3.790
"2013/09/04 14:41:57", 3.750
"2013/09/04 14:41:59", 3.800
"2013/09/04 14:42:01", 3.740
"2013/09/04 14:44:31", 3.770
"2013/09/04 14:44:33", 3.740
"2013/09/04 14:44:35", 3.820
"2013/09/04 14:44:37", 3.780
"2013/09/04 14:44:39", 3.720
"2013/09/04 14:44:41", 3.680
"2013/09/04 14:44:43", 3.700
"2013/09/04 14:44:45", 3.690
"2013/09/04 14:44:47", 3.690
"2013/09/04 14:44:49", 3.680
"2013/09/04 14:44:51", 3.690
"2013/09/04 14:44:53", 3.740
"2013/09/04 14:44:55", 3.760
"2013/09/04 14:44:57", 3.680
"2013/09/04 14:44:59", 3.680
"2013/09/04 14:45:01", 3.730
"2013/09/04 14:47:29", 3.750
"2013/09/04 14:47:31", 3.710
"2013/09/04 14:47:33", 3.690
"2013/09/04 14:47:35", 3.690
"2013/09/04 14:47:37", 3.740
"2013/09/04 14:47:39", 3.720
"2013/09/04 14:47:41", 3.750
"2013/09/04 14:47:43", 3.690
"2013/09/04 14:47:45", 3.700
"2013/09/04 14:47:47", 3.690
"2013/09/04 14:47:49", 3.680
"2013/09/04 14:47:51", 3.660
"2013/09/04 14:47:53", 3.730
"2013/09/04 14:47:55", 3.720
"2013/09/04 14:47:57", 3.680
"2013/09/04 14:47:59", 3.740
"2013/09/04 14:48:01", 3.770
"2013/09/04 14:50:29", 3.740
"2013/09/04 14:50:31", 3.740
"2013/09/04 14:50:33", 3.670
"2013/09/04 14:50:35", 3.650
"2013/09/04 14:50:37", 3.640
"2013/09/04 14:50:39", 3.640
"2013/09/04 14:50:41", 3.690
"2013/09/04 14:50:43", 3.720
"2013/09/04 14:50:45", 3.670
"2013/09/04 14:50:47", 3.710
"2013/09/04 14:50:49", 3.670
"2013/09/04 14:50:51", 3.710
"2013/09/04 14:50:53", 3.680
"2013/09/04 14:50:55", 3.680
"2013/09/04 14:50:57", 3.680
"2013/09/04 14:50:59", 3.690
"2013/09/04 14:51:01", 3.670
"2013/09/04 14:53:31", 3.670
"2013/09/04 14:53:33", 3.670
"2013/09/04 14:53:35", 3.630
"2013/09/04 14:53:37", 3.640
"2013/09/04 14:53:39", 3.640
"2013/09/04 14:53:41", 3.660
"2013/09/04 14:53:43", 3.650
"2013/09/04 14:53:45", 3.650
"2013/09/04 14:53:47", 3.640
"2013/09/04 14:53:49", 3.690
"2013/09/04 14:53:51", 3.680
"2013/09/04 14:53:53", 3.650
"2013/09/04 14:53:55", 3.680
"2013/09/04 14:53:57", 3.660
"2013/09/04 14:53:59", 3.620
"2013/09/04 14:54:01", 3.640
"2013/09/04 14:56:31", 3.630
"2013/09/04 14:56:33", 3.640
"2013/09/04 14:56:35", 3.630
"2013/09/04 14:56:37", 3.610
"2013/09/04 14:56:39", 3.610
"2013/09/04 14:56:41", 3.640
"2013/09/04 14:56:43", 3.650
"2013/09/04 14:56:45", 3.640
"2013/09/04 14:56:47", 3.620
"2013/09/04 14:56:49", 3.660
"2013/09/04 14:56:51", 3.680
"2013/09/04 14:56:53", 3.680
"2013/09/04 14:56:55", 3.690
"2013/09/04 14:56:57", 3.670
"2013/09/04 14:56:59", 3.670
"2013/09/04 14:57:01", 3.670
"2013/09/04 14:59:31", 3.710
"2013/09/04 14:59:33", 3.650
"2013/09/04 14:59:35", 3.700
"2013/09/04 14:59:37", 3.900
"2013/09/04 14:59:39", 4.490
"2013/09/04 14:59:41", 3.850
"2013/09/04 14:59:43", 3.670
"2013/09/04 14:59:45", 3.720
"2013/09/04 14:59:47", 3.680
"2013/09/04 14:59:49", 3.800
"2013/09/04 14:59:51", 3.980
"2013/09/04 14:59:53", 3.730
"2013/09/04 14:59:55", 3.930
"2013/09/04 14:59:57", 4.280
"2013/09/04 14:59:59", 3.940
"2013/09/04 15:00:01", 3.790
"2013/09/04 15:02:33", 3.630
"2013/09/04 15:02:35", 3.620
"2013/09/04 15:02:37", 3.670
"2013/09/04 15:02:39", 3.700
"2013/09/04 15:02:41", 3.680
"2013/09/04 15:02:43", 3.690
"2013/09/04 15:02:45", 3.650
"2013/09/04 15:02:47", 3.660
"2013/09/04 15:02:49", 3.630
"2013/09/04 15:02:51", 3.690
"2013/09/04 15:02:53", 3.740
"2013/09/04 15:02:55", 3.690
"2013/09/04 15:02:57", 3.610
"2013/09/04 15:02:59", 3.630
"2013/09/04 15:03:01", 3.630
"2013/09/04 15:05:31", 3.830
"2013/09/04 15:05:33", 3.700
"2013/09/04 15:05:35", 3.700
"2013/09/04 15:05:37", 3.590
"2013/09/04 15:05:39", 3.610
"2013/09/04 15:05:41", 3.660
"2013/09/04 15:05:43", 3.610
"2013/09/04 15:05:45", 3.630
"2013/09/04 15:05:47", 3.730
"2013/09/04 15:05:49", 3.800
"2013/09/04 15:05:51", 3.700
"2013/09/04 15:05:53", 3.620
"2013/09/04 15:05:55", 3.620
"2013/09/04 15:05:57", 3.630
"2013/09/04 15:05:59", 3.600
"2013/09/04 15:06:01", 3.610
"2013/09/04 15:08:31", 3.640
"2013/09/04 15:08:33", 3.600
"2013/09/04 15:08:35", 3.610
"2013/09/04 15:08:37", 3.570
"2013/09/04 15:08:39", 3.580
"2013/09/04 15:08:41", 3.580
"2013/09/04 15:08:43", 3.590
"2013/09/04 15:08:45", 3.580
"2013/09/04 15:08:47", 3.580
"2013/09/04 15:08:49", 3.580
"2013/09/04 15:08:51", 3.610
"2013/09/04 15:08:53", 3.680
"2013/09/04 15:08:55", 3.590
"2013/09/04 15:08:57", 3.570
"2013/09/04 15:08:59", 3.680
"2013/09/04 15:09:01", 3.630
"2013/09/04 15:11:31", 3.640
"2013/09/04 15:11:33", 3.620
"2013/09/04 15:11:35", 3.590
"2013/09/04 15:11:37", 3.590
"2013/09/04 15:11:39", 3.600
"2013/09/04 15:11:41", 3.640
"2013/09/04 15:11:43", 3.770
"2013/09/04 15:11:45", 3.690
"2013/09/04 15:11:47", 3.620
"2013/09/04 15:11:49", 3.750
"2013/09/04 15:11:51", 3.660
"2013/09/04 15:11:53", 3.690
"2013/09/04 15:11:55", 3.650
"2013/09/04 15:11:57", 3.650
"2013/09/04 15:11:59", 3.710
"2013/09/04 15:12:01", 3.640
"2013/09/04 15:14:31", 3.900
"2013/09/04 15:14:33", 3.670
"2013/09/04 15:14:35", 3.710
"2013/09/04 15:14:37", 3.700
"2013/09/04 15:14:39", 3.640
"2013/09/04 15:14:41", 3.610
"2013/09/04 15:14:43", 3.620
"2013/09/04 15:14:45", 3.660
"2013/09/04 15:14:47", 3.750
"2013/09/04 15:14:49", 3.650
"2013/09/04 15:14:51", 3.610
"2013/09/04 15:14:53", 3.640
"2013/09/04 15:14:55", 3.640
"2013/09/04 15:14:57", 3.630
"2013/09/04 15:14:59", 3.610
"2013/09/04 15:15:01", 3.650
"2013/09/04 15:17:31", 3.630
"2013/09/04 15:17:33", 3.620
"2013/09/04 15:17:35", 3.650
"2013/09/04 15:17:37", 3.610
"2013/09/04 15:17:39", 3.650
"2013/09/04 15:17:41", 3.650
"2013/09/04 15:17:43", 3.590
"2013/09/04 15:17:45", 3.610
"2013/09/04 15:17:47", 3.660
"2013/09/04 15:17:49", 3.840
"2013/09/04 15:17:51", 3.790
"2013/09/04 15:17:53", 3.680
"2013/09/04 15:17:55", 3.630
"2013/09/04 15:17:57", 3.630
"2013/09/04 15:17:59", 3.610
"2013/09/04 15:18:01", 3.590
"2013/09/04 15:26:31", 3.570
"2013/09/04 15:26:33", 3.620
"2013/09/04 15:26:35", 3.690
"2013/09/04 15:26:37", 3.590
"2013/09/04 15:26:39", 3.620
"2013/09/04 15:26:41", 3.670
"2013/09/04 15:26:43", 3.680
"2013/09/04 15:26:45", 3.600
"2013/09/04 15:26:47", 3.570
"2013/09/04 15:26:49", 3.600
"2013/09/04 15:26:51", 3.580
"2013/09/04 15:26:53", 3.550
"2013/09/04 15:26:55", 3.560
"2013/09/04 15:26:57", 3.600
"2013/09/04 15:26:59", 3.550
"2013/09/04 15:27:01", 3.590
"2013/09/04 15:29:31", 3.570
"2013/09/04 15:29:33", 3.590
"2013/09/04 15:29:35", 3.580
"2013/09/04 15:29:37", 3.580
"2013/09/04 15:29:39", 3.560
"2013/09/04 15:29:41", 3.620
"2013/09/04 15:29:43", 3.600
"2013/09/04 15:29:45", 3.570
"2013/09/04 15:29:47", 3.550
"2013/09/04 15:29:49", 3.560
"2013/09/04 15:29:51", 4.050
"2013/09/04 15:29:53", 3.790
"2013/09/04 15:29:55", 3.660
"2013/09/04 15:29:57", 3.710
"2013/09/04 15:29:59", 3.610
"2013/09/04 15:30:01", 3.580
"2013/09/04 15:32:31", 3.580
"2013/09/04 15:32:33", 3.610
"2013/09/04 15:32:35", 3.630
"2013/09/04 15:32:37", 3.600
"2013/09/04 15:32:39", 3.560
"2013/09/04 15:32:41", 3.580
"2013/09/04 15:32:43", 3.910
"2013/09/04 15:32:45", 3.730
"2013/09/04 15:32:47", 3.610
"2013/09/04 15:32:49", 3.610
"2013/09/04 15:32:51", 3.630
"2013/09/04 15:32:53", 3.620
"2013/09/04 15:32:55", 3.670
"2013/09/04 15:32:57", 4.010
"2013/09/04 15:32:59", 3.820
"2013/09/04 15:33:01", 3.600
"2013/09/04 15:35:31", 3.620
"2013/09/04 15:35:33", 3.600
"2013/09/04 15:35:35", 3.630
"2013/09/04 15:35:37", 3.660
"2013/09/04 15:35:39", 3.630
"2013/09/04 15:35:41", 3.600
"2013/09/04 15:35:43", 3.600
"2013/09/04 15:35:45", 3.620
"2013/09/04 15:35:47", 3.600
"2013/09/04 15:35:49", 3.590
"2013/09/04 15:35:51", 3.620
"2013/09/04 15:35:53", 3.630
"2013/09/04 15:35:55", 3.660
"2013/09/04 15:35:57", 3.640
"2013/09/04 15:35:59", 3.690
"2013/09/04 15:36:01", 3.650
"2013/09/04 15:38:31", 3.590
"2013/09/04 15:38:33", 3.600
"2013/09/04 15:38:35", 3.610
"2013/09/04 15:38:37", 3.720
"2013/09/04 15:38:39", 3.960
"2013/09/04 15:38:41", 4.260
"2013/09/04 15:38:43", 3.700
"2013/09/04 15:38:45", 3.910
"2013/09/04 15:38:47", 3.730
"2013/09/04 15:38:49", 3.740
"2013/09/04 15:38:51", 3.630
"2013/09/04 15:38:53", 3.590
"2013/09/04 15:38:55", 3.600
"2013/09/04 15:38:57", 3.580
"2013/09/04 15:38:59", 3.600
"2013/09/04 15:39:01", 3.600
"2013/09/04 15:39:03", 3.860
"2013/09/04 15:39:05", 3.830
"2013/09/04 15:39:07", 3.670
"2013/09/04 15:39:10", 3.580
"2013/09/04 15:39:12", 3.600
"2013/09/04 15:39:13", 3.580
"2013/09/04 15:39:15", 3.660
"2013/09/04 15:39:17", 3.590
"2013/09/04 15:39:19", 3.590
"2013/09/04 15:39:21", 3.600
"2013/09/04 15:39:23", 3.610
"2013/09/04 15:39:25", 3.600
"2013/09/04 15:39:27", 3.660
"2013/09/04 15:39:29", 3.630
"2013/09/04 15:39:31", 3.630
"2013/09/04 15:39:33", 3.670
"2013/09/04 15:39:35", 3.630
"2013/09/04 15:39:37", 3.600
"2013/09/04 15:39:39", 3.590
"2013/09/04 15:39:41", 3.590
"2013/09/04 15:39:43", 3.610
"2013/09/04 15:39:45", 3.620
"2013/09/04 15:39:47", 3.630
"2013/09/04 15:39:49", 3.630
"2013/09/04 15:39:51", 3.920
"2013/09/04 15:39:53", 3.780
"2013/09/04 15:39:55", 3.670
"2013/09/04 15:39:57", 3.610
"2013/09/04 15:39:59", 3.600
"2013/09/04 15:40:01", 3.590
"2013/09/04 15:40:03", 3.630
"2013/09/04 15:41:31", 3.680
"2013/09/04 15:41:33", 3.730
"2013/09/04 15:41:35", 3.790
"2013/09/04 15:41:37", 3.880
"2013/09/04 15:41:39", 3.740
"2013/09/04 15:41:41", 3.740
"2013/09/04 15:41:43", 3.780
"2013/09/04 15:41:45", 3.860
"2013/09/04 15:41:47", 3.760
"2013/09/04 15:41:49", 3.690
"2013/09/04 15:41:51", 3.710
"2013/09/04 15:41:53", 3.670
"2013/09/04 15:41:55", 3.670
"2013/09/04 15:41:57", 3.720
"2013/09/04 15:41:59", 3.640
"2013/09/04 15:42:01", 3.680
"2013/09/04 15:44:31", 3.800
"2013/09/04 15:44:33", 3.810
"2013/09/04 15:44:35", 3.770
"2013/09/04 15:44:37", 3.690
"2013/09/04 15:44:39", 3.730
"2013/09/04 15:44:41", 3.740
"2013/09/04 15:44:43", 3.810
"2013/09/04 15:44:45", 3.700
"2013/09/04 15:44:47", 3.720
"2013/09/04 15:44:49", 3.750
"2013/09/04 15:44:51", 3.740
"2013/09/04 15:44:53", 3.700
"2013/09/04 15:44:55", 3.710
"2013/09/04 15:44:57", 3.720
"2013/09/04 15:44:59", 3.730
"2013/09/04 15:45:01", 3.710
"2013/09/04 15:47:31", 3.640
"2013/09/04 15:47:33", 3.660
"2013/09/04 15:47:35", 3.660
"2013/09/04 15:47:37", 3.730
"2013/09/04 15:47:39", 3.690
"2013/09/04 15:47:41", 3.670
"2013/09/04 15:47:43", 3.670
"2013/09/04 15:47:45", 3.710
"2013/09/04 15:47:47", 3.820
"2013/09/04 15:47:49", 3.730
"2013/09/04 15:47:51", 3.680
"2013/09/04 15:47:53", 3.670
"2013/09/04 15:47:55", 3.690
"2013/09/04 15:47:57", 3.760
"2013/09/04 15:47:59", 3.740
"2013/09/04 15:48:01", 3.860
"2013/09/04 15:50:31", 3.770
"2013/09/04 15:50:33", 3.880
"2013/09/04 15:50:35", 4.030
"2013/09/04 15:50:37", 3.760
"2013/09/04 15:50:39", 3.710
"2013/09/04 15:50:41", 3.690
"2013/09/04 15:50:43", 3.690
"2013/09/04 15:50:45", 3.800
"2013/09/04 15:50:47", 3.740
"2013/09/04 15:50:49", 3.690
"2013/09/04 15:50:51", 3.690
"2013/09/04 15:50:53", 3.820
"2013/09/04 15:50:55", 3.740
"2013/09/04 15:50:57", 3.720
"2013/09/04 15:50:59", 3.690
"2013/09/04 15:51:01", 3.720
"2013/09/04 15:53:31", 3.670
"2013/09/04 15:53:33", 3.690
"2013/09/04 15:53:35", 3.730
"2013/09/04 15:53:37", 3.740
"2013/09/04 15:53:39", 3.680
"2013/09/04 15:53:41", 3.860
"2013/09/04 15:53:43", 3.880
"2013/09/04 15:53:45", 3.720
"2013/09/04 15:53:47", 3.810
"2013/09/04 15:53:49", 3.880
"2013/09/04 15:53:51", 3.750
"2013/09/04 15:53:53", 3.780
"2013/09/04 15:53:55", 3.770
"2013/09/04 15:53:57", 3.830
"2013/09/04 15:53:59", 4.090
"2013/09/04 15:54:01", 3.830
"2013/09/04 15:56:31", 3.700
"2013/09/04 15:56:33", 3.710
"2013/09/04 15:56:35", 3.700
"2013/09/04 15:56:37", 3.680
"2013/09/04 15:56:39", 3.790
"2013/09/04 15:56:41", 3.780
"2013/09/04 15:56:43", 3.630
"2013/09/04 15:56:45", 3.600
"2013/09/04 15:56:47", 3.630
"2013/09/04 15:56:49", 3.630
"2013/09/04 15:56:51", 3.640
"2013/09/04 15:56:53", 3.710
"2013/09/04 15:56:55", 3.660
"2013/09/04 15:56:57", 3.710
"2013/09/04 15:56:59", 3.740
"2013/09/04 15:57:01", 3.760
