time[YYYY-MM-DD hh:mm:ss PST], airtemp, par, atmpres, humidity, winddir, windspeed, windgust
"2013/09/26 02:28:26", 1099511627776.000, 1099511627776.000, 100830.000, 100.000, 298.567, 3.650, 4.580
"2013/09/26 02:57:46", 1099511627776.000, 1099511627776.000, 100830.000, 100.000, 308.567, 4.060, 4.780
"2013/09/26 03:27:44", 1099511627776.000, 1099511627776.000, 100830.000, 100.000, 310.567, 3.810, 4.990
"2013/09/26 03:57:04", 1099511627776.000, 1099511627776.000, 100840.000, 100.000, 304.567, 3.450, 4.370
"2013/09/26 04:27:02", 1099511627776.000, 1099511627776.000, 100860.000, 100.000, 300.567, 3.700, 4.580
"2013/09/26 04:56:22", 1099511627776.000, 1099511627776.000, 100830.000, 100.000, 320.567, 2.930, 3.810
"2013/09/26 05:26:20", 1099511627776.000, 1099511627776.000, 100820.000, 100.000, 335.567, 3.960, 4.680
"2013/09/26 05:55:40", 1099511627776.000, 1099511627776.000, 100830.000, 100.000, 338.567, 3.600, 4.580
"2013/09/26 06:25:38", 1099511627776.000, 1099511627776.000, 100890.000, 100.000, 313.567, 2.880, 3.550
"2013/09/26 06:54:58", 1099511627776.000, 1099511627776.000, 100880.000, 100.000, 10.567, 2.010, 2.520
"2013/09/26 07:24:56", 1099511627776.000, 1099511627776.000, 100910.000, 100.000, 10.567, 0.360, 1.180
"2013/09/26 07:54:16", 1099511627776.000, 1099511627776.000, 100860.000, 100.000, 99.567, 0.620, 1.180
"2013/09/26 08:24:14", 1099511627776.000, 1099511627776.000, 100970.000, 100.000, 96.567, 0.150, 0.620
"2013/09/26 08:53:34", 1099511627776.000, 1099511627776.000, 101450.000, 100.000, 123.567, 0.100, 0.770
"2013/09/26 09:23:32", 1099511627776.000, 1099511627776.000, 101790.000, 100.000, 5.567, 0.050, 0.310
"2013/09/26 09:52:52", 1099511627776.000, 1099511627776.000, 101910.000, 100.000, 202.567, 0.510, 1.230
"2013/09/26 10:22:50", 1099511627776.000, 1099511627776.000, 101950.000, 100.000, 309.567, 0.410, 1.080
"2013/09/26 10:52:10", 1099511627776.000, 1099511627776.000, 101980.000, 100.000, 256.567, 0.510, 1.080
"2013/09/26 11:22:08", 1099511627776.000, 1099511627776.000, 101880.000, 100.000, 210.567, 3.960, 4.840
"2013/09/26 11:51:28", 1099511627776.000, 1099511627776.000, 101730.000, 100.000, 190.567, 4.060, 4.580
"2013/09/26 12:21:26", 1099511627776.000, 1099511627776.000, 101610.000, 100.000, 190.567, 3.810, 4.630
"2013/09/26 12:50:46", 1099511627776.000, 1099511627776.000, 101700.000, 100.000, 216.567, 2.620, 3.650
"2013/09/26 13:20:44", 1099511627776.000, 1099511627776.000, 101810.000, 100.000, 319.567, 0.510, 1.290
"2013/09/26 13:50:04", 1099511627776.000, 1099511627776.000, 101970.000, 100.000, 290.567, 0.410, 1.080
"2013/09/26 14:20:02", 1099511627776.000, 1099511627776.000, 101940.000, 100.000, 240.567, 0.720, 1.340
"2013/09/26 14:49:22", 1099511627776.000, 1099511627776.000, 101980.000, 100.000, 262.567, 2.210, 2.620
"2013/09/26 15:19:20", 1099511627776.000, 1099511627776.000, 101980.000, 100.000, 269.567, 2.780, 3.700
"2013/09/26 15:48:40", 1099511627776.000, 1099511627776.000, 101970.000, 100.000, 256.567, 3.340, 3.960
"2013/09/26 16:18:38", 1099511627776.000, 1099511627776.000, 101960.000, 100.000, 267.567, 3.090, 4.060
"2013/09/26 16:47:58", 1099511627776.000, 1099511627776.000, 101970.000, 100.000, 256.567, 2.880, 3.500
"2013/09/26 17:17:56", 1099511627776.000, 1099511627776.000, 102000.000, 100.000, 248.567, 2.780, 3.500
"2013/09/26 17:47:16", 1099511627776.000, 1099511627776.000, 101990.000, 100.000, 252.567, 2.980, 3.600
"2013/09/26 18:17:14", 1099511627776.000, 1099511627776.000, 102000.000, 100.000, 252.567, 1.950, 2.520
"2013/09/26 18:46:34", 1099511627776.000, 1099511627776.000, 101980.000, 100.000, 245.567, 2.830, 3.340
"2013/09/26 19:16:32", 1099511627776.000, 1099511627776.000, 101950.000, 100.000, 241.567, 2.570, 3.450
"2013/09/26 19:45:52", 1099511627776.000, 1099511627776.000, 101940.000, 100.000, 237.567, 3.190, 3.700
"2013/09/26 20:15:50", 1099511627776.000, 1099511627776.000, 101920.000, 100.000, 217.567, 3.500, 4.060
"2013/09/26 21:15:08", 1099511627776.000, 1099511627776.000, 101900.000, 100.000, 236.567, 2.880, 3.400
"2013/09/26 21:44:28", 1099511627776.000, 1099511627776.000, 101870.000, 100.000, 227.567, 2.620, 3.090
"2013/09/26 22:14:26", 1099511627776.000, 1099511627776.000, 101860.000, 100.000, 257.567, 3.140, 3.910
"2013/09/26 22:43:46", 1099511627776.000, 1099511627776.000, 101830.000, 100.000, 235.567, 2.880, 3.450
"2013/09/26 23:13:44", 1099511627776.000, 1099511627776.000, 101810.000, 100.000, 248.567, 2.980, 3.550
"2013/09/26 23:43:04", 1099511627776.000, 1099511627776.000, 101770.000, 100.000, 258.567, 2.980, 3.550
"2013/09/27 00:13:02", 1099511627776.000, 1099511627776.000, 101730.000, 100.000, 243.567, 3.240, 3.700
"2013/09/27 00:42:22", 1099511627776.000, 1099511627776.000, 101690.000, 100.000, 234.567, 3.190, 3.810
"2013/09/27 01:12:20", 1099511627776.000, 1099511627776.000, 101660.000, 100.000, 217.567, 3.400, 3.810
"2013/09/27 01:41:40", 1099511627776.000, 1099511627776.000, 101640.000, 100.000, 217.567, 4.270, 4.730
"2013/09/27 02:11:38", 1099511627776.000, 1099511627776.000, 101580.000, 100.000, 199.567, 6.380, 7.050
"2013/09/27 02:40:58", 1099511627776.000, 1099511627776.000, 101550.000, 100.000, 195.567, 7.770, 8.750
"2013/09/27 03:10:56", 1099511627776.000, 1099511627776.000, 101540.000, 100.000, 192.567, 7.770, 9.050
"2013/09/27 03:40:16", 1099511627776.000, 1099511627776.000, 101490.000, 100.000, 186.567, 8.280, 9.620
"2013/09/27 04:10:14", 1099511627776.000, 1099511627776.000, 101430.000, 100.000, 190.567, 8.130, 9.410
"2013/09/27 04:39:34", 1099511627776.000, 1099511627776.000, 101400.000, 100.000, 193.567, 9.880, 10.910
"2013/09/27 05:09:32", 1099511627776.000, 1099511627776.000, 101400.000, 100.000, 191.567, 8.850, 10.390
"2013/09/27 05:38:52", 1099511627776.000, 1099511627776.000, 101390.000, 100.000, 190.567, 9.360, 10.800
"2013/09/27 06:08:50", 1099511627776.000, 1099511627776.000, 101390.000, 100.000, 191.567, 8.180, 9.410
"2013/09/27 06:38:10", 1099511627776.000, 1099511627776.000, 101390.000, 100.000, 200.567, 8.640, 10.390
"2013/09/27 07:08:08", 1099511627776.000, 1099511627776.000, 101390.000, 1099511627776.000, 204.567, 8.750, 10.600
"2013/09/27 07:33:39", 1099511627776.000, 1099511627776.000, 101330.000, 100.000, 200.567, 10.700, 12.240
"2013/09/27 08:03:37", 1099511627776.000, 1099511627776.000, 101270.000, 1099511627776.000, 195.567, 11.010, 12.760
"2013/09/27 08:32:56", 1099511627776.000, 1099511627776.000, 101190.000, 1099511627776.000, 194.567, 13.020, 14.150
"2013/09/27 09:02:55", 1099511627776.000, 1099511627776.000, 101150.000, 1099511627776.000, 194.567, 11.940, 13.990
"2013/09/27 09:28:25", 1099511627776.000, 1099511627776.000, 101090.000, 1099511627776.000, 187.567, 13.940, 15.900
"2013/09/27 09:58:23", 1099511627776.000, 1099511627776.000, 101090.000, 1099511627776.000, 191.567, 13.480, 16.100
"2013/09/27 10:27:43", 1099511627776.000, 1099511627776.000, 101080.000, 1099511627776.000, 195.567, 13.380, 16.100
"2013/09/27 10:57:41", 1099511627776.000, 1099511627776.000, 101060.000, 1099511627776.000, 189.567, 13.990, 16.260
"2013/09/27 11:27:01", 1099511627776.000, 1099511627776.000, 101070.000, 1099511627776.000, 207.567, 13.430, 14.820
"2013/09/27 11:56:59", 1099511627776.000, 1099511627776.000, 101060.000, 1099511627776.000, 206.567, 10.850, 12.810
"2013/09/27 12:26:19", 1099511627776.000, 1099511627776.000, 101100.000, 1099511627776.000, 261.567, 3.760, 4.420
"2013/09/27 12:56:17", 1099511627776.000, 1099511627776.000, 101090.000, 1099511627776.000, 259.567, 3.400, 3.960
"2013/09/27 13:25:37", 1099511627776.000, 1099511627776.000, 101050.000, 1099511627776.000, 238.567, 2.520, 3.090
"2013/09/27 13:55:35", 1099511627776.000, 1099511627776.000, 101020.000, 1099511627776.000, 232.567, 1.800, 2.420
"2013/09/27 14:24:55", 1099511627776.000, 1099511627776.000, 101020.000, 1099511627776.000, 225.567, 3.040, 3.500
"2013/09/27 15:24:13", 1099511627776.000, 1099511627776.000, 100990.000, 1099511627776.000, 215.567, 3.550, 4.270
"2013/09/27 15:54:11", 1099511627776.000, 1099511627776.000, 100990.000, 1099511627776.000, 220.567, 3.700, 4.270
"2013/09/27 16:23:31", 1099511627776.000, 1099511627776.000, 100960.000, 1099511627776.000, 220.567, 2.980, 3.500
"2013/09/27 16:53:29", 1099511627776.000, 1099511627776.000, 100970.000, 1099511627776.000, 214.567, 3.910, 4.630
"2013/09/27 17:22:49", 1099511627776.000, 1099511627776.000, 100950.000, 1099511627776.000, 212.567, 4.530, 5.300
"2013/09/27 17:52:47", 1099511627776.000, 1099511627776.000, 100910.000, 1099511627776.000, 203.567, 4.370, 5.040
"2013/09/27 18:22:07", 1099511627776.000, 1099511627776.000, 100890.000, 1099511627776.000, 193.567, 4.270, 4.730
"2013/09/27 18:52:05", 1099511627776.000, 1099511627776.000, 100880.000, 1099511627776.000, 195.567, 4.890, 5.350
"2013/09/27 19:21:25", 1099511627776.000, 1099511627776.000, 100840.000, 1099511627776.000, 189.567, 5.090, 5.970
"2013/09/27 19:51:15", 1099511627776.000, 1099511627776.000, 100830.000, 1099511627776.000, 192.567, 5.500, 6.220
"2013/09/27 20:20:43", 1099511627776.000, 1099511627776.000, 100780.000, 1099511627776.000, 191.567, 4.530, 5.140
"2013/09/27 20:50:41", 1099511627776.000, 1099511627776.000, 100780.000, 1099511627776.000, 206.567, 5.140, 5.710
"2013/09/27 21:20:01", 1099511627776.000, 1099511627776.000, 100750.000, 1099511627776.000, 211.567, 4.120, 4.630
"2013/09/27 21:49:59", 1099511627776.000, 1099511627776.000, 100720.000, 1099511627776.000, 208.567, 4.370, 5.200
"2013/09/27 22:19:19", 1099511627776.000, 1099511627776.000, 100670.000, 1099511627776.000, 213.567, 4.320, 5.090
"2013/09/27 22:49:17", 1099511627776.000, 1099511627776.000, 100610.000, 1099511627776.000, 206.567, 5.200, 6.280
"2013/09/27 23:18:37", 1099511627776.000, 1099511627776.000, 100570.000, 1099511627776.000, 218.567, 6.580, 7.560
"2013/09/27 23:48:35", 1099511627776.000, 1099511627776.000, 100550.000, 1099511627776.000, 246.567, 5.040, 5.970
"2013/09/28 00:17:55", 1099511627776.000, 1099511627776.000, 100490.000, 1099511627776.000, 230.567, 3.290, 4.170
"2013/09/28 00:47:53", 1099511627776.000, 1099511627776.000, 100430.000, 1099511627776.000, 252.567, 3.040, 3.500
"2013/09/28 01:17:13", 1099511627776.000, 1099511627776.000, 100380.000, 1099511627776.000, 272.567, 0.510, 1.080
"2013/09/28 01:47:11", 1099511627776.000, 1099511627776.000, 100310.000, 1099511627776.000, 181.567, 1.800, 2.320
"2013/09/28 02:16:31", 1099511627776.000, 1099511627776.000, 100220.000, 1099511627776.000, 177.567, 1.650, 1.950
"2013/09/28 02:46:21", 1099511627776.000, 1099511627776.000, 100140.000, 1099511627776.000, 139.567, 2.010, 2.680
"2013/09/28 03:11:59", 1099511627776.000, 1099511627776.000, 100060.000, 1099511627776.000, 137.567, 2.780, 3.600
"2013/09/28 03:41:57", 1099511627776.000, 1099511627776.000, 99880.000, 1099511627776.000, 207.567, 10.750, 13.070
"2013/09/28 04:11:17", 1099511627776.000, 1099511627776.000, 99820.000, 1099511627776.000, 209.567, 10.390, 12.450
"2013/09/28 04:41:15", 1099511627776.000, 1099511627776.000, 99770.000, 1099511627776.000, 215.567, 10.700, 12.550
"2013/09/28 05:10:35", 1099511627776.000, 1099511627776.000, 99760.000, 1099511627776.000, 210.567, 8.330, 9.410
"2013/09/28 05:40:25", 1099511627776.000, 1099511627776.000, 99660.000, 1099511627776.000, 206.567, 10.550, 11.780
"2013/09/28 06:09:53", 1099511627776.000, 1099511627776.000, 99630.000, 1099511627776.000, 210.567, 10.490, 11.940
"2013/09/28 06:39:51", 1099511627776.000, 1099511627776.000, 99670.000, 1099511627776.000, 213.567, 11.630, 13.270
"2013/09/28 07:09:11", 1099511627776.000, 1099511627776.000, 99640.000, 1099511627776.000, 222.567, 9.720, 11.580
"2013/09/28 07:39:09", 1099511627776.000, 1099511627776.000, 99590.000, 1099511627776.000, 219.567, 10.550, 11.630
"2013/09/28 08:08:29", 1099511627776.000, 1099511627776.000, 99490.000, 1099511627776.000, 214.567, 11.470, 14.040
"2013/09/28 08:38:27", 1099511627776.000, 1099511627776.000, 99440.000, 1099511627776.000, 201.567, 12.500, 14.920
"2013/09/28 09:07:47", 1099511627776.000, 1099511627776.000, 99330.000, 1099511627776.000, 196.567, 14.200, 16.870
"2013/09/28 09:37:46", 1099511627776.000, 1099511627776.000, 99310.000, 1099511627776.000, 202.567, 15.020, 16.930
"2013/09/28 10:07:05", 1099511627776.000, 1099511627776.000, 99300.000, 1099511627776.000, 199.567, 15.950, 17.850
"2013/09/28 10:37:03", 1099511627776.000, 1099511627776.000, 99250.000, 1099511627776.000, 197.567, 14.400, 17.850
"2013/09/28 11:06:23", 1099511627776.000, 1099511627776.000, 99160.000, 100.000, 113.567, 14.710, 16.930
"2013/09/28 11:36:21", 1099511627776.000, 1099511627776.000, 99080.000, 100.000, 115.567, 14.820, 16.620
"2013/09/28 12:05:41", 1099511627776.000, 1099511627776.000, 1099511627776.000, 100.000, 114.567, 14.150, 16.410
