time[YYYY-MM-DD hh:mm:ss PST], oxygensat, oxygen
"2013/10/18 05:50:00", 88.072, 6.164
"2013/10/18 05:53:00", 87.978, 6.157
"2013/10/18 05:56:00", 87.734, 6.136
"2013/10/18 05:59:00", 87.706, 6.134
"2013/10/18 06:02:00", 87.806, 6.147
"2013/10/18 06:05:00", 87.997, 6.166
"2013/10/18 06:08:00", 88.210, 6.184
"2013/10/18 06:11:00", 88.275, 6.190
"2013/10/18 06:14:00", 88.127, 6.179
"2013/10/18 06:17:00", 88.072, 6.176
"2013/10/18 06:26:00", 88.249, 6.194
"2013/10/18 06:29:00", 88.546, 6.224
"2013/10/18 06:32:00", 88.459, 6.213
"2013/10/18 06:35:00", 88.603, 6.227
"2013/10/18 06:38:00", 88.641, 6.232
"2013/10/18 06:39:00", 88.641, 6.234
"2013/10/18 06:41:00", 88.818, 6.235
"2013/10/18 06:44:00", 88.503, 6.216
"2013/10/18 06:47:00", 88.565, 6.221
"2013/10/18 06:50:00", 88.492, 6.222
"2013/10/18 06:53:00", 88.420, 6.218
"2013/10/18 06:56:00", 88.646, 6.236
"2013/10/18 06:59:00", 88.571, 6.227
"2013/10/18 07:02:00", 88.591, 6.231
"2013/10/18 07:05:00", 88.590, 6.230
"2013/10/18 07:08:00", 88.653, 6.236
"2013/10/18 07:11:00", 88.615, 6.235
"2013/10/18 07:14:00", 88.521, 6.228
"2013/10/18 07:17:00", 88.628, 6.237
"2013/10/18 07:23:00", 88.589, 6.241
"2013/10/18 07:26:00", 88.621, 6.245
"2013/10/18 07:29:00", 88.703, 6.249
"2013/10/18 07:32:00", 88.754, 6.254
"2013/10/18 07:35:00", 88.735, 6.251
"2013/10/18 07:38:00", 88.805, 6.257
"2013/10/18 07:39:00", 88.829, 6.256
"2013/10/18 07:41:00", 88.951, 6.262
"2013/10/18 07:44:00", 88.761, 6.252
"2013/10/18 07:47:00", 88.707, 6.253
"2013/10/18 07:50:00", 88.824, 6.260
"2013/10/18 07:53:00", 88.679, 6.248
"2013/10/18 07:56:00", 88.546, 6.237
"2013/10/18 07:59:00", 88.540, 6.231
"2013/10/18 08:02:00", 88.237, 6.198
"2013/10/18 08:05:00", 88.154, 6.186
"2013/10/18 08:08:00", 87.281, 6.085
"2013/10/18 08:11:00", 86.297, 5.974
"2013/10/18 08:14:00", 85.956, 5.938
"2013/10/18 08:17:00", 86.436, 5.977
"2013/10/18 08:23:00", 85.798, 5.913
"2013/10/18 08:26:00", 86.416, 5.982
"2013/10/18 08:29:00", 85.937, 5.946
"2013/10/18 08:32:00", 86.151, 5.961
"2013/10/18 08:35:00", 86.075, 5.951
"2013/10/18 08:38:00", 86.479, 5.986
"2013/10/18 08:39:00", 86.218, 5.963
"2013/10/18 08:40:00", 86.417, 5.976
"2013/10/18 08:41:00", 86.385, 5.979
"2013/10/18 08:44:00", 85.924, 5.922
"2013/10/18 08:47:00", 85.920, 5.923
"2013/10/18 08:50:00", 85.292, 5.857
"2013/10/18 08:53:00", 85.263, 5.850
"2013/10/18 08:56:00", 84.945, 5.818
"2013/10/18 08:59:00", 85.102, 5.828
"2013/10/18 09:02:00", 85.557, 5.873
"2013/10/18 09:05:00", 85.304, 5.845
"2013/10/18 09:08:00", 85.967, 5.910
"2013/10/18 09:11:00", 86.542, 5.961
"2013/10/18 09:14:00", 87.345, 6.029
"2013/10/18 09:17:00", 88.688, 6.127
"2013/10/18 09:23:00", 88.246, 6.081
"2013/10/18 09:26:00", 88.012, 6.062
"2013/10/18 09:29:00", 83.177, 5.636
"2013/10/18 09:32:00", 82.661, 5.585
"2013/10/18 09:35:00", 82.533, 5.575
"2013/10/18 09:38:00", 81.700, 5.491
"2013/10/18 09:39:00", 81.705, 5.492
"2013/10/18 09:41:00", 81.374, 5.453
"2013/10/18 09:44:00", 81.479, 5.453
"2013/10/18 09:47:00", 80.788, 5.392
"2013/10/18 09:50:00", 80.279, 5.346
"2013/10/18 09:53:00", 80.588, 5.387
"2013/10/18 09:56:00", 80.942, 5.406
"2013/10/18 09:59:00", 80.343, 5.354
"2013/10/18 10:02:00", 80.601, 5.379
"2013/10/18 10:05:00", 80.122, 5.332
"2013/10/18 10:08:00", 80.275, 5.343
"2013/10/18 10:11:00", 79.999, 5.312
"2013/10/18 10:14:00", 80.186, 5.329
"2013/10/18 10:17:00", 80.122, 5.319
"2013/10/18 10:23:00", 80.197, 5.312
"2013/10/18 10:26:00", 79.982, 5.301
"2013/10/18 10:29:00", 79.794, 5.275
"2013/10/18 10:32:00", 80.210, 5.325
"2013/10/18 10:35:00", 78.904, 5.199
"2013/10/18 10:38:00", 78.759, 5.183
"2013/10/18 10:39:00", 78.934, 5.204
"2013/10/18 10:41:00", 78.772, 5.167
"2013/10/18 10:44:00", 78.620, 5.153
"2013/10/18 10:47:00", 78.393, 5.133
"2013/10/18 10:50:00", 77.675, 5.079
"2013/10/18 10:53:00", 76.892, 5.008
"2013/10/18 10:56:00", 76.230, 4.955
"2013/10/18 10:59:00", 75.719, 4.913
"2013/10/18 11:02:00", 75.234, 4.877
"2013/10/18 11:05:00", 75.479, 4.891
"2013/10/18 11:08:00", 74.962, 4.848
"2013/10/18 11:11:00", 74.848, 4.842
"2013/10/18 11:14:00", 74.735, 4.836
"2013/10/18 11:17:00", 74.092, 4.785
"2013/10/18 11:23:00", 73.126, 4.707
"2013/10/18 11:26:00", 72.887, 4.695
"2013/10/18 11:29:00", 73.057, 4.695
"2013/10/18 11:32:00", 72.855, 4.679
"2013/10/18 11:35:00", 72.546, 4.649
"2013/10/18 11:38:00", 72.893, 4.659
"2013/10/18 11:39:00", 72.938, 4.665
"2013/10/18 11:41:00", 72.824, 4.657
"2013/10/18 11:44:00", 72.736, 4.647
"2013/10/18 11:47:00", 72.774, 4.648
"2013/10/18 11:50:00", 73.486, 4.684
"2013/10/18 11:53:00", 73.991, 4.709
"2013/10/18 11:56:00", 73.562, 4.677
"2013/10/18 11:59:00", 73.278, 4.654
"2013/10/18 12:02:00", 73.310, 4.656
"2013/10/18 12:05:00", 73.909, 4.682
"2013/10/18 12:08:00", 74.320, 4.701
"2013/10/18 12:11:00", 74.313, 4.704
"2013/10/18 12:14:00", 74.155, 4.692
"2013/10/18 12:17:00", 74.023, 4.683
"2013/10/18 12:23:00", 75.808, 4.783
"2013/10/18 12:26:00", 75.600, 4.769
"2013/10/18 12:29:00", 75.468, 4.764
"2013/10/18 12:32:00", 74.906, 4.733
"2013/10/18 12:35:00", 75.329, 4.755
"2013/10/18 12:38:00", 75.808, 4.782
"2013/10/18 12:39:00", 76.126, 4.804
"2013/10/18 12:41:00", 77.840, 4.903
"2013/10/18 12:44:00", 78.057, 4.916
"2013/10/18 12:47:00", 77.758, 4.899
"2013/10/18 12:50:00", 77.908, 4.940
"2013/10/18 12:53:00", 78.091, 4.945
"2013/10/18 12:56:00", 78.533, 5.013
"2013/10/18 12:59:00", 79.384, 5.082
"2013/10/18 13:02:00", 79.605, 5.117
"2013/10/18 13:05:00", 81.788, 5.324
"2013/10/18 13:08:00", 82.633, 5.406
"2013/10/18 13:11:00", 82.476, 5.383
"2013/10/18 13:14:00", 81.447, 5.287
"2013/10/18 13:17:00", 81.453, 5.286
"2013/10/18 13:23:00", 81.100, 5.262
"2013/10/18 13:26:00", 80.173, 5.203
"2013/10/18 13:29:00", 80.084, 5.205
"2013/10/18 13:32:00", 82.412, 5.394
"2013/10/18 13:35:00", 82.905, 5.427
"2013/10/18 13:38:00", 83.126, 5.427
"2013/10/18 13:39:00", 84.630, 5.554
"2013/10/18 13:41:00", 82.307, 5.366
"2013/10/18 13:47:00", 87.469, 5.800
"2013/10/18 13:50:00", 85.051, 5.619
"2013/10/18 13:53:00", 86.096, 5.688
"2013/10/18 13:56:00", 86.750, 5.771
"2013/10/18 13:59:00", 89.370, 5.971
"2013/10/18 14:02:00", 90.153, 6.030
"2013/10/18 14:05:00", 90.305, 6.036
"2013/10/18 14:08:00", 93.566, 6.254
"2013/10/18 14:11:00", 90.412, 6.039
"2013/10/18 14:14:00", 90.421, 6.029
"2013/10/18 14:17:00", 90.309, 6.007
"2013/10/18 14:18:00", 91.540, 6.109
"2013/10/18 14:23:00", 90.411, 6.028
"2013/10/18 14:26:00", 87.246, 5.833
"2013/10/18 14:29:00", 86.052, 5.759
"2013/10/18 14:32:00", 83.944, 5.623
"2013/10/18 14:35:00", 85.281, 5.734
"2013/10/18 14:38:00", 87.353, 5.891
"2013/10/18 14:39:00", 87.948, 5.933
"2013/10/18 14:41:00", 87.385, 5.875
"2013/10/18 14:44:00", 87.596, 5.899
"2013/10/18 14:47:00", 88.968, 6.017
"2013/10/18 14:50:00", 90.702, 6.152
"2013/10/18 14:56:00", 98.067, 6.643
"2013/10/18 14:59:00", 97.216, 6.590
"2013/10/18 15:02:00", 97.779, 6.646
"2013/10/18 15:05:00", 99.723, 6.780
"2013/10/18 15:08:00", 96.169, 6.544
"2013/10/18 15:11:00", 94.481, 6.426
"2013/10/18 15:17:00", 92.999, 6.309
"2013/10/18 15:23:00", 90.195, 6.108
"2013/10/18 15:26:00", 90.852, 6.152
"2013/10/18 15:29:00", 91.177, 6.173
"2013/10/18 15:32:00", 90.877, 6.157
"2013/10/18 15:35:00", 94.365, 6.407
"2013/10/18 15:38:00", 92.916, 6.301
"2013/10/18 15:39:00", 92.454, 6.261
"2013/10/18 15:41:00", 90.343, 6.099
"2013/10/18 15:44:00", 90.559, 6.117
"2013/10/18 15:47:00", 91.380, 6.182
"2013/10/18 15:50:00", 91.374, 6.179
"2013/10/18 15:53:00", 91.188, 6.168
"2013/10/18 15:56:00", 92.594, 6.284
"2013/10/18 15:59:00", 92.596, 6.288
"2013/10/18 16:02:00", 92.460, 6.289
"2013/10/18 16:05:00", 92.182, 6.262
"2013/10/18 16:08:00", 92.113, 6.260
"2013/10/18 16:11:00", 91.066, 6.185
"2013/10/18 16:14:00", 98.005, 6.732
"2013/10/18 16:17:00", 96.905, 6.640
"2013/10/18 16:23:00", 92.682, 6.326
"2013/10/18 16:26:00", 91.790, 6.253
"2013/10/18 16:29:00", 94.246, 6.442
"2013/10/18 16:32:00", 95.875, 6.602
"2013/10/18 16:35:00", 93.642, 6.451
"2013/10/18 16:38:00", 91.500, 6.265
"2013/10/18 16:39:00", 91.356, 6.245
"2013/10/18 16:41:00", 91.773, 6.254
"2013/10/18 16:44:00", 91.445, 6.311
"2013/10/18 16:47:00", 90.800, 6.253
"2013/10/18 16:50:00", 90.321, 6.224
"2013/10/18 16:53:00", 90.027, 6.219
"2013/10/18 16:56:00", 90.031, 6.206
"2013/10/18 16:59:00", 89.948, 6.202
"2013/10/18 17:02:00", 89.746, 6.199
"2013/10/18 17:05:00", 89.368, 6.160
"2013/10/18 17:08:00", 89.557, 6.178
"2013/10/18 17:11:00", 89.450, 6.178
"2013/10/18 17:14:00", 89.273, 6.166
"2013/10/18 17:17:00", 89.260, 6.176
"2013/10/18 17:23:00", 88.811, 6.146
"2013/10/18 17:26:00", 88.899, 6.154
"2013/10/18 17:29:00", 88.899, 6.153
"2013/10/18 17:32:00", 89.017, 6.159
"2013/10/18 17:35:00", 88.792, 6.145
"2013/10/18 17:38:00", 88.747, 6.128
"2013/10/18 17:39:00", 88.717, 6.125
"2013/10/18 17:41:00", 88.951, 6.145
"2013/10/18 17:44:00", 88.472, 6.132
"2013/10/18 17:47:00", 88.877, 6.138
"2013/10/18 17:50:00", 88.774, 6.139
"2013/10/18 17:53:00", 88.604, 6.128
"2013/10/18 17:56:00", 88.544, 6.139
"2013/10/18 17:59:00", 88.783, 6.147
"2013/10/18 18:02:00", 88.807, 6.156
"2013/10/18 18:05:00", 89.039, 6.173
"2013/10/18 18:08:00", 88.757, 6.154
"2013/10/18 18:11:00", 88.854, 6.161
"2013/10/18 18:14:00", 88.774, 6.158
"2013/10/18 18:17:00", 88.642, 6.149
"2013/10/18 18:23:00", 88.764, 6.151
"2013/10/18 18:26:00", 88.898, 6.165
"2013/10/18 18:32:00", 89.029, 6.182
"2013/10/18 18:35:00", 89.117, 6.189
"2013/10/18 18:38:00", 89.195, 6.195
"2013/10/18 18:39:00", 89.221, 6.202
"2013/10/18 18:41:00", 89.243, 6.204
"2013/10/18 18:44:00", 88.996, 6.189
"2013/10/18 18:47:00", 89.173, 6.206
"2013/10/18 18:50:00", 89.129, 6.203
"2013/10/18 18:53:00", 89.239, 6.211
"2013/10/18 18:56:00", 89.195, 6.212
"2013/10/18 18:59:00", 89.025, 6.209
"2013/10/18 19:02:00", 89.143, 6.224
"2013/10/18 19:05:00", 89.084, 6.223
"2013/10/18 19:08:00", 89.062, 6.222
"2013/10/18 19:11:00", 89.158, 6.227
"2013/10/18 19:14:00", 89.199, 6.229
"2013/10/18 19:17:00", 89.357, 6.241
"2013/10/18 19:23:00", 89.424, 6.241
"2013/10/18 19:26:00", 89.438, 6.247
"2013/10/18 19:29:00", 89.538, 6.257
"2013/10/18 19:32:00", 89.659, 6.272
"2013/10/18 19:35:00", 89.756, 6.284
"2013/10/18 19:38:00", 89.517, 6.270
"2013/10/18 19:39:00", 89.574, 6.277
"2013/10/18 19:41:00", 89.588, 6.275
"2013/10/18 19:44:00", 89.578, 6.276
"2013/10/18 19:47:00", 89.456, 6.267
"2013/10/18 19:50:00", 89.509, 6.270
"2013/10/18 19:53:00", 89.471, 6.268
"2013/10/18 19:56:00", 89.539, 6.275
"2013/10/18 19:59:00", 89.607, 6.285
"2013/10/18 20:02:00", 89.482, 6.280
"2013/10/18 20:05:00", 89.425, 6.273
"2013/10/18 20:08:00", 89.438, 6.272
"2013/10/18 20:11:00", 89.453, 6.271
"2013/10/18 20:14:00", 89.247, 6.255
"2013/10/18 20:17:00", 89.033, 6.235
"2013/10/18 20:23:00", 88.893, 6.215
"2013/10/18 20:26:00", 88.996, 6.225
"2013/10/18 20:29:00", 88.937, 6.217
"2013/10/18 20:32:00", 88.547, 6.180
"2013/10/18 20:35:00", 88.762, 6.197
"2013/10/18 20:38:00", 89.015, 6.214
"2013/10/18 20:39:00", 89.103, 6.220
"2013/10/18 20:41:00", 89.477, 6.255
"2013/10/18 20:44:00", 89.242, 6.240
"2013/10/18 20:47:00", 89.191, 6.235
"2013/10/18 20:50:00", 89.255, 6.243
"2013/10/18 20:53:00", 88.952, 6.217
"2013/10/18 20:56:00", 89.116, 6.230
"2013/10/18 20:59:00", 89.069, 6.223
"2013/10/18 21:02:00", 88.597, 6.187
"2013/10/18 21:05:00", 87.404, 6.070
"2013/10/18 21:08:00", 86.993, 6.028
"2013/10/18 21:11:00", 86.570, 5.994
"2013/10/18 21:14:00", 86.355, 5.969
"2013/10/18 21:17:00", 86.550, 5.989
"2013/10/18 21:23:00", 87.554, 6.080
"2013/10/18 21:26:00", 87.253, 6.060
"2013/10/18 21:29:00", 87.005, 6.023
"2013/10/18 21:32:00", 86.902, 6.009
"2013/10/18 21:35:00", 87.188, 6.024
"2013/10/18 21:38:00", 87.190, 6.026
"2013/10/18 21:39:00", 87.283, 6.035
"2013/10/18 21:41:00", 87.453, 6.043
"2013/10/18 21:44:00", 87.497, 6.034
"2013/10/18 21:47:00", 87.472, 6.029
"2013/10/18 21:50:00", 87.213, 6.009
"2013/10/18 21:53:00", 87.226, 6.028
"2013/10/18 21:56:00", 87.352, 6.042
"2013/10/18 21:59:00", 86.745, 5.964
"2013/10/18 22:02:00", 86.492, 5.932
"2013/10/18 22:05:00", 86.435, 5.926
"2013/10/18 22:08:00", 86.290, 5.914
"2013/10/18 22:11:00", 85.672, 5.852
"2013/10/18 22:14:00", 84.939, 5.786
"2013/10/18 22:17:00", 84.257, 5.703
"2013/10/18 22:23:00", 83.960, 5.676
"2013/10/18 22:26:00", 83.989, 5.677
"2013/10/18 22:29:00", 84.099, 5.699
"2013/10/18 22:32:00", 84.572, 5.732
"2013/10/18 22:35:00", 83.672, 5.638
"2013/10/18 22:38:00", 83.436, 5.618
"2013/10/18 22:39:00", 83.379, 5.612
"2013/10/18 22:41:00", 83.694, 5.643
"2013/10/18 22:44:00", 83.688, 5.651
"2013/10/18 22:47:00", 83.428, 5.613
"2013/10/18 22:50:00", 83.334, 5.591
"2013/10/18 22:53:00", 84.080, 5.672
"2013/10/18 22:56:00", 84.117, 5.676
"2013/10/18 22:59:00", 83.625, 5.607
"2013/10/18 23:02:00", 84.167, 5.689
"2013/10/18 23:05:00", 83.524, 5.582
"2013/10/18 23:08:00", 83.417, 5.572
"2013/10/18 23:11:00", 83.252, 5.549
"2013/10/18 23:14:00", 83.385, 5.562
"2013/10/18 23:17:00", 83.391, 5.569
"2013/10/18 23:23:00", 83.240, 5.541
"2013/10/18 23:26:00", 83.411, 5.529
"2013/10/18 23:29:00", 83.201, 5.503
"2013/10/18 23:32:00", 82.892, 5.486
"2013/10/18 23:35:00", 83.003, 5.487
"2013/10/18 23:38:00", 82.876, 5.465
"2013/10/18 23:39:00", 82.861, 5.469
"2013/10/18 23:41:00", 82.782, 5.451
"2013/10/18 23:44:00", 82.566, 5.435
"2013/10/18 23:47:00", 82.671, 5.454
"2013/10/18 23:50:00", 82.539, 5.442
"2013/10/18 23:53:00", 82.406, 5.429
"2013/10/18 23:56:00", 81.683, 5.356
"2013/10/18 23:59:00", 80.923, 5.283
"2013/10/19 00:02:00", 80.551, 5.268
"2013/10/19 00:05:00", 78.943, 5.132
"2013/10/19 00:08:00", 78.482, 5.090
"2013/10/19 00:11:00", 77.757, 5.032
"2013/10/19 00:14:00", 77.290, 4.998
"2013/10/19 00:17:00", 77.114, 4.981
"2013/10/19 00:23:00", 76.542, 4.935
"2013/10/19 00:26:00", 75.752, 4.870
"2013/10/19 00:29:00", 74.781, 4.800
"2013/10/19 00:32:00", 75.796, 4.878
"2013/10/19 00:35:00", 77.836, 5.060
"2013/10/19 00:38:00", 75.279, 4.837
"2013/10/19 00:39:00", 75.231, 4.833
"2013/10/19 00:41:00", 75.298, 4.836
"2013/10/19 00:44:00", 74.573, 4.781
"2013/10/19 00:47:00", 74.188, 4.757
"2013/10/19 00:50:00", 73.747, 4.725
"2013/10/19 00:53:00", 73.510, 4.707
"2013/10/19 00:56:00", 73.488, 4.706
"2013/10/19 00:59:00", 73.230, 4.687
"2013/10/19 01:02:00", 73.299, 4.694
"2013/10/19 01:05:00", 73.085, 4.676
"2013/10/19 01:08:00", 73.939, 4.726
"2013/10/19 01:11:00", 74.901, 4.785
"2013/10/19 01:14:00", 75.557, 4.832
"2013/10/19 01:17:00", 75.752, 4.856
"2013/10/19 01:23:00", 76.584, 4.925
"2013/10/19 01:26:00", 76.295, 4.901
"2013/10/19 01:29:00", 76.591, 4.915
"2013/10/19 01:32:00", 77.467, 4.984
"2013/10/19 01:35:00", 78.747, 5.118
"2013/10/19 01:38:00", 79.751, 5.196
"2013/10/19 01:39:00", 80.008, 5.228
"2013/10/19 01:41:00", 81.315, 5.352
"2013/10/19 01:44:00", 80.791, 5.294
"2013/10/19 01:47:00", 80.091, 5.245
"2013/10/19 01:50:00", 81.447, 5.377
"2013/10/19 01:53:00", 81.460, 5.371
"2013/10/19 01:56:00", 79.757, 5.214
"2013/10/19 01:59:00", 80.072, 5.243
"2013/10/19 02:02:00", 80.842, 5.307
"2013/10/19 02:05:00", 81.340, 5.355
"2013/10/19 02:08:00", 80.772, 5.301
"2013/10/19 02:11:00", 81.044, 5.331
"2013/10/19 02:14:00", 81.066, 5.332
"2013/10/19 02:17:00", 82.701, 5.520
"2013/10/19 02:23:00", 83.466, 5.648
"2013/10/19 02:26:00", 83.577, 5.663
"2013/10/19 02:29:00", 83.523, 5.675
"2013/10/19 02:32:00", 83.193, 5.644
"2013/10/19 02:35:00", 83.930, 5.727
"2013/10/19 02:38:00", 83.740, 5.721
"2013/10/19 02:39:00", 83.743, 5.720
"2013/10/19 02:41:00", 84.016, 5.736
"2013/10/19 02:44:00", 83.833, 5.724
"2013/10/19 02:47:00", 83.430, 5.682
"2013/10/19 02:50:00", 83.231, 5.664
"2013/10/19 02:53:00", 83.126, 5.646
"2013/10/19 02:56:00", 83.246, 5.646
"2013/10/19 02:59:00", 83.282, 5.650
"2013/10/19 03:02:00", 83.290, 5.639
"2013/10/19 03:05:00", 83.378, 5.635
"2013/10/19 03:08:00", 83.018, 5.608
"2013/10/19 03:11:00", 82.951, 5.608
"2013/10/19 03:14:00", 82.883, 5.593
"2013/10/19 03:17:00", 82.212, 5.550
"2013/10/19 03:23:00", 81.383, 5.528
"2013/10/19 03:26:00", 82.583, 5.641
"2013/10/19 03:29:00", 83.449, 5.727
"2013/10/19 03:32:00", 83.732, 5.750
"2013/10/19 03:35:00", 84.159, 5.787
"2013/10/19 03:38:00", 84.284, 5.797
"2013/10/19 03:39:00", 84.368, 5.799
"2013/10/19 03:41:00", 83.871, 5.748
"2013/10/19 03:44:00", 84.502, 5.812
"2013/10/19 03:47:00", 84.822, 5.851
"2013/10/19 03:50:00", 84.792, 5.848
"2013/10/19 03:53:00", 84.763, 5.856
"2013/10/19 03:56:00", 85.424, 5.931
"2013/10/19 03:59:00", 85.070, 5.907
"2013/10/19 04:02:00", 85.691, 5.973
"2013/10/19 04:05:00", 85.647, 5.976
"2013/10/19 04:08:00", 85.379, 5.948
"2013/10/19 04:11:00", 85.361, 5.937
"2013/10/19 04:14:00", 85.601, 5.955
"2013/10/19 04:17:00", 85.897, 5.992
"2013/10/19 04:23:00", 85.961, 5.992
"2013/10/19 04:26:00", 86.169, 6.034
"2013/10/19 04:29:00", 86.478, 6.054
"2013/10/19 04:32:00", 86.369, 6.041
"2013/10/19 04:35:00", 85.834, 5.983
"2013/10/19 04:38:00", 85.986, 5.999
"2013/10/19 04:39:00", 86.093, 6.007
"2013/10/19 04:41:00", 86.258, 6.015
"2013/10/19 04:44:00", 86.251, 6.020
"2013/10/19 04:47:00", 86.586, 6.054
"2013/10/19 04:50:00", 85.872, 5.984
"2013/10/19 04:53:00", 85.695, 5.975
"2013/10/19 04:56:00", 86.952, 6.103
"2013/10/19 04:59:00", 86.674, 6.071
"2013/10/19 05:02:00", 86.820, 6.084
"2013/10/19 05:05:00", 86.188, 6.019
"2013/10/19 05:08:00", 86.251, 6.027
"2013/10/19 05:11:00", 86.914, 6.089
"2013/10/19 05:14:00", 86.789, 6.073
"2013/10/19 05:17:00", 86.902, 6.079
"2013/10/19 05:23:00", 87.261, 6.122
"2013/10/19 05:26:00", 87.370, 6.132
"2013/10/19 05:29:00", 87.357, 6.129
"2013/10/19 05:32:00", 87.256, 6.126
"2013/10/19 05:35:00", 87.142, 6.111
"2013/10/19 05:38:00", 86.498, 6.044
"2013/10/19 05:39:00", 86.598, 6.052
"2013/10/19 05:41:00", 86.770, 6.071
"2013/10/19 05:44:00", 87.288, 6.121
"2013/10/19 05:47:00", 87.477, 6.143
"2013/10/19 05:50:00", 87.556, 6.151
"2013/10/19 05:53:00", 87.237, 6.116
"2013/10/19 05:56:00", 86.539, 6.054
"2013/10/19 05:59:00", 86.669, 6.072
"2013/10/19 06:02:00", 86.794, 6.087
"2013/10/19 06:05:00", 87.344, 6.145
"2013/10/19 06:08:00", 87.906, 6.192
"2013/10/19 06:11:00", 87.938, 6.198
"2013/10/19 06:14:00", 87.869, 6.193
"2013/10/19 06:17:00", 87.831, 6.190
"2013/10/19 06:23:00", 87.637, 6.171
"2013/10/19 06:26:00", 87.578, 6.170
"2013/10/19 06:29:00", 87.628, 6.173
"2013/10/19 06:32:00", 87.685, 6.181
"2013/10/19 06:35:00", 88.086, 6.217
"2013/10/19 06:38:00", 88.140, 6.225
"2013/10/19 06:39:00", 88.100, 6.220
"2013/10/19 06:41:00", 88.349, 6.236
"2013/10/19 06:44:00", 88.045, 6.218
"2013/10/19 06:47:00", 87.982, 6.216
"2013/10/19 06:50:00", 88.127, 6.232
"2013/10/19 06:53:00", 88.272, 6.244
"2013/10/19 06:56:00", 88.512, 6.267
"2013/10/19 06:59:00", 88.550, 6.274
"2013/10/19 07:02:00", 88.399, 6.259
"2013/10/19 07:05:00", 88.411, 6.259
"2013/10/19 07:08:00", 88.348, 6.258
"2013/10/19 07:11:00", 88.487, 6.269
"2013/10/19 07:14:00", 88.380, 6.257
"2013/10/19 07:17:00", 88.569, 6.278
"2013/10/19 07:23:00", 88.521, 6.278
"2013/10/19 07:26:00", 88.531, 6.279
"2013/10/19 07:29:00", 88.468, 6.272
"2013/10/19 07:32:00", 88.525, 6.278
"2013/10/19 07:35:00", 88.689, 6.294
"2013/10/19 07:38:00", 88.910, 6.314
"2013/10/19 07:39:00", 88.954, 6.317
"2013/10/19 07:41:00", 89.049, 6.317
"2013/10/19 07:44:00", 88.631, 6.290
"2013/10/19 07:47:00", 88.834, 6.311
"2013/10/19 07:50:00", 88.653, 6.301
"2013/10/19 07:53:00", 88.562, 6.295
"2013/10/19 07:56:00", 88.807, 6.311
"2013/10/19 07:59:00", 88.600, 6.298
"2013/10/19 08:02:00", 88.599, 6.299
"2013/10/19 08:05:00", 88.960, 6.331
"2013/10/19 08:08:00", 89.017, 6.336
"2013/10/19 08:11:00", 88.979, 6.329
"2013/10/19 08:14:00", 89.130, 6.341
"2013/10/19 08:17:00", 88.891, 6.326
"2013/10/19 08:23:00", 88.853, 6.321
"2013/10/19 08:26:00", 88.777, 6.312
"2013/10/19 08:29:00", 88.500, 6.287
"2013/10/19 08:32:00", 88.544, 6.295
"2013/10/19 08:35:00", 88.605, 6.294
"2013/10/19 08:38:00", 88.351, 6.268
"2013/10/19 08:39:00", 88.348, 6.262
"2013/10/19 08:41:00", 87.760, 6.187
"2013/10/19 08:44:00", 86.794, 6.109
"2013/10/19 08:47:00", 87.242, 6.144
"2013/10/19 08:50:00", 86.781, 6.088
"2013/10/19 08:53:00", 86.302, 6.052
"2013/10/19 08:56:00", 85.493, 5.954
"2013/10/19 08:59:00", 84.689, 5.886
"2013/10/19 09:02:00", 84.976, 5.922
"2013/10/19 09:05:00", 84.432, 5.853
"2013/10/19 09:08:00", 84.596, 5.877
"2013/10/19 09:11:00", 85.190, 5.928
"2013/10/19 09:14:00", 85.821, 5.995
"2013/10/19 09:17:00", 85.641, 5.970
"2013/10/19 09:23:00", 85.689, 5.974
"2013/10/19 09:26:00", 85.461, 5.931
"2013/10/19 09:29:00", 84.470, 5.834
"2013/10/19 09:32:00", 84.328, 5.802
"2013/10/19 09:35:00", 84.963, 5.864
"2013/10/19 09:38:00", 84.811, 5.856
"2013/10/19 09:39:00", 84.811, 5.856
"2013/10/19 09:41:00", 83.936, 5.750
"2013/10/19 09:44:00", 83.319, 5.699
"2013/10/19 09:47:00", 83.776, 5.751
"2013/10/19 09:50:00", 84.047, 5.784
"2013/10/19 09:53:00", 86.465, 6.005
"2013/10/19 09:56:00", 85.783, 5.956
"2013/10/19 09:59:00", 86.723, 6.036
"2013/10/19 10:02:00", 86.990, 6.048
"2013/10/19 10:05:00", 86.124, 5.972
"2013/10/19 10:08:00", 82.141, 5.605
"2013/10/19 10:11:00", 81.706, 5.552
"2013/10/19 10:14:00", 81.240, 5.502
"2013/10/19 10:17:00", 79.793, 5.350
"2013/10/19 10:23:00", 79.838, 5.362
"2013/10/19 10:26:00", 80.656, 5.428
"2013/10/19 10:29:00", 80.435, 5.404
"2013/10/19 10:32:00", 79.686, 5.337
"2013/10/19 10:35:00", 80.127, 5.366
"2013/10/19 10:38:00", 80.052, 5.366
"2013/10/19 10:39:00", 79.638, 5.322
"2013/10/19 10:41:00", 79.005, 5.258
"2013/10/19 10:44:00", 78.705, 5.234
"2013/10/19 10:47:00", 78.652, 5.215
"2013/10/19 10:50:00", 78.684, 5.208
"2013/10/19 10:53:00", 79.306, 5.273
"2013/10/19 10:56:00", 79.121, 5.252
"2013/10/19 10:59:00", 79.337, 5.269
