time[YYYY-MM-DD hh:mm:ss PST], q_yield, fm, fo
"2013/10/10 19:39:15", 0.320, 2016.000, 1369.000
"2013/10/10 19:39:19", 0.325, 2006.000, 1354.000
"2013/10/10 19:39:23", 0.331, 2020.000, 1350.000
"2013/10/10 19:39:26", 0.306, 1973.000, 1368.000
"2013/10/10 19:39:30", 0.312, 2041.000, 1404.000
"2013/10/10 19:39:34", 0.313, 2012.000, 1382.000
"2013/10/10 19:39:37", 0.304, 1956.000, 1360.000
"2013/10/10 19:39:41", 0.309, 2018.000, 1394.000
"2013/10/10 19:39:45", 0.295, 1984.000, 1397.000
"2013/10/10 19:39:48", 0.321, 2009.000, 1363.000
"2013/10/10 19:39:52", 0.323, 2035.000, 1377.000
"2013/10/10 19:39:56", 0.327, 2031.000, 1365.000
"2013/10/10 19:39:59", 0.313, 1984.000, 1363.000
"2013/10/10 19:41:41", 0.328, 2025.000, 1360.000
"2013/10/10 19:41:45", 0.301, 1979.000, 1383.000
"2013/10/10 19:41:48", 0.330, 2019.000, 1351.000
"2013/10/10 19:41:52", 0.302, 2000.000, 1395.000
"2013/10/10 19:41:56", 0.328, 2039.000, 1370.000
"2013/10/10 19:41:59", 0.339, 2064.000, 1363.000
"2013/10/10 19:44:44", 0.323, 2101.000, 1421.000
"2013/10/10 19:44:48", 0.328, 2067.000, 1387.000
"2013/10/10 19:44:52", 0.324, 2059.000, 1391.000
"2013/10/10 19:44:55", 0.327, 2098.000, 1411.000
"2013/10/10 19:44:59", 0.320, 2055.000, 1397.000
"2013/10/10 19:47:39", 0.326, 2037.000, 1371.000
"2013/10/10 19:47:43", 0.312, 2005.000, 1379.000
"2013/10/10 19:47:46", 0.307, 2004.000, 1387.000
"2013/10/10 19:47:50", 0.330, 2044.000, 1369.000
"2013/10/10 19:47:54", 0.320, 2005.000, 1363.000
"2013/10/10 19:47:57", 0.305, 2004.000, 1391.000
"2013/10/10 19:50:41", 0.328, 2002.000, 1344.000
"2013/10/10 19:50:45", 0.323, 1999.000, 1353.000
"2013/10/10 19:50:52", 0.313, 1949.000, 1338.000
"2013/10/10 19:50:56", 0.348, 2074.000, 1352.000
"2013/10/10 19:51:00", 0.329, 1981.000, 1328.000
"2013/10/10 19:53:44", 0.323, 1971.000, 1333.000
"2013/10/10 19:53:47", 0.334, 2045.000, 1360.000
"2013/10/10 19:53:51", 0.350, 2034.000, 1322.000
"2013/10/10 19:53:54", 0.326, 2008.000, 1353.000
"2013/10/10 19:53:58", 0.326, 1978.000, 1332.000
"2013/10/10 19:56:39", 0.301, 2027.000, 1415.000
"2013/10/10 19:56:43", 0.337, 2056.000, 1362.000
"2013/10/10 19:56:47", 0.339, 2022.000, 1336.000
"2013/10/10 19:56:50", 0.328, 2003.000, 1346.000
"2013/10/10 19:56:54", 0.309, 1982.000, 1369.000
"2013/10/10 19:56:58", 0.314, 2021.000, 1386.000
"2013/10/10 19:59:42", 0.319, 2047.000, 1393.000
"2013/10/10 19:59:45", 0.326, 2057.000, 1386.000
"2013/10/10 19:59:53", 0.329, 1995.000, 1337.000
"2013/10/10 19:59:56", 0.285, 1961.000, 1401.000
"2013/10/10 20:00:00", 0.311, 1981.000, 1363.000
"2013/10/10 20:02:44", 0.314, 1977.000, 1356.000
"2013/10/10 20:02:47", 0.343, 2013.000, 1322.000
"2013/10/10 20:02:51", 0.316, 2027.000, 1385.000
"2013/10/10 20:02:55", 0.310, 1952.000, 1346.000
"2013/10/10 20:02:58", 0.325, 1986.000, 1340.000
"2013/10/10 20:05:43", 0.322, 2098.000, 1422.000
"2013/10/10 20:05:47", 0.321, 2062.000, 1399.000
"2013/10/10 20:05:51", 0.316, 2013.000, 1376.000
"2013/10/10 20:05:54", 0.350, 2100.000, 1363.000
"2013/10/10 20:05:58", 0.321, 2014.000, 1367.000
"2013/10/10 20:08:42", 0.329, 1971.000, 1322.000
"2013/10/10 20:08:45", 0.311, 1961.000, 1351.000
"2013/10/10 20:08:49", 0.328, 1998.000, 1342.000
"2013/10/10 20:08:53", 0.301, 1885.000, 1316.000
"2013/10/10 20:08:56", 0.325, 2013.000, 1358.000
"2013/10/10 20:09:00", 0.326, 1973.000, 1329.000
"2013/10/10 20:11:40", 0.297, 1936.000, 1360.000
"2013/10/10 20:11:44", 0.303, 1948.000, 1356.000
"2013/10/10 20:11:48", 0.319, 1963.000, 1335.000
"2013/10/10 20:11:51", 0.265, 1929.000, 1416.000
"2013/10/10 20:11:55", 0.309, 1994.000, 1376.000
"2013/10/10 20:11:59", 0.335, 1988.000, 1322.000
"2013/10/10 20:14:46", 0.341, 2061.000, 1357.000
"2013/10/10 20:14:50", 0.333, 2072.000, 1382.000
"2013/10/10 20:14:53", 0.336, 2077.000, 1378.000
"2013/10/10 20:14:57", 0.326, 2012.000, 1356.000
"2013/10/10 20:17:42", 0.302, 2029.000, 1415.000
"2013/10/10 20:17:46", 0.335, 2104.000, 1399.000
"2013/10/10 20:17:49", 0.321, 2073.000, 1406.000
"2013/10/10 20:17:53", 0.328, 2035.000, 1366.000
"2013/10/10 20:17:57", 0.319, 2039.000, 1388.000
"2013/10/10 20:18:00", 0.286, 1984.000, 1415.000
"2013/10/10 20:23:43", 0.341, 2088.000, 1375.000
"2013/10/10 20:23:46", 0.350, 2079.000, 1351.000
"2013/10/10 20:23:50", 0.312, 2012.000, 1384.000
"2013/10/10 20:23:54", 0.301, 1962.000, 1370.000
"2013/10/10 20:23:57", 0.335, 2045.000, 1359.000
"2013/10/10 20:26:42", 0.314, 2043.000, 1400.000
"2013/10/10 20:26:46", 0.337, 2083.000, 1380.000
"2013/10/10 20:26:49", 0.325, 2073.000, 1398.000
"2013/10/10 20:26:53", 0.343, 2036.000, 1337.000
"2013/10/10 20:26:57", 0.315, 2028.000, 1389.000
"2013/10/10 20:27:00", 0.314, 2094.000, 1435.000
"2013/10/10 20:29:41", 0.309, 2081.000, 1437.000
"2013/10/10 20:29:44", 0.333, 2067.000, 1377.000
"2013/10/10 20:29:48", 0.315, 2054.000, 1406.000
"2013/10/10 20:29:52", 0.361, 2119.000, 1352.000
"2013/10/10 20:29:55", 0.287, 2009.000, 1432.000
"2013/10/10 20:29:59", 0.314, 2006.000, 1376.000
"2013/10/10 20:32:39", 0.291, 2067.000, 1464.000
"2013/10/10 20:32:43", 0.322, 2044.000, 1385.000
"2013/10/10 20:32:46", 0.353, 2077.000, 1343.000
"2013/10/10 20:32:50", 0.310, 2039.000, 1405.000
"2013/10/10 20:32:54", 0.329, 2088.000, 1399.000
"2013/10/10 20:32:57", 0.316, 2053.000, 1404.000
"2013/10/10 20:35:41", 0.328, 2068.000, 1388.000
"2013/10/10 20:35:45", 0.310, 2016.000, 1390.000
"2013/10/10 20:35:49", 0.309, 2009.000, 1387.000
"2013/10/10 20:35:52", 0.326, 2043.000, 1375.000
"2013/10/10 20:35:56", 0.322, 2058.000, 1395.000
"2013/10/10 20:36:00", 0.323, 2014.000, 1362.000
"2013/10/10 20:38:41", 0.317, 2009.000, 1371.000
"2013/10/10 20:38:44", 0.348, 2061.000, 1343.000
"2013/10/10 20:38:48", 0.327, 2028.000, 1364.000
"2013/10/10 20:38:52", 0.332, 2025.000, 1352.000
"2013/10/10 20:38:55", 0.343, 2064.000, 1355.000
"2013/10/10 20:38:59", 0.331, 2040.000, 1363.000
"2013/10/10 20:39:03", 0.335, 2040.000, 1355.000
"2013/10/10 20:39:06", 0.328, 2055.000, 1380.000
"2013/10/10 20:39:10", 0.335, 2049.000, 1361.000
"2013/10/10 20:39:14", 0.306, 2011.000, 1394.000
"2013/10/10 20:39:17", 0.338, 2116.000, 1400.000
"2013/10/10 20:39:21", 0.305, 2029.000, 1409.000
"2013/10/10 20:39:25", 0.299, 2022.000, 1417.000
"2013/10/10 20:39:28", 0.273, 1937.000, 1408.000
"2013/10/10 20:39:32", 0.329, 2044.000, 1370.000
"2013/10/10 20:39:35", 0.313, 2013.000, 1382.000
"2013/10/10 20:39:43", 0.311, 2046.000, 1408.000
"2013/10/10 20:39:46", 0.303, 1992.000, 1387.000
"2013/10/10 20:39:50", 0.310, 2019.000, 1392.000
"2013/10/10 20:39:54", 0.295, 1930.000, 1359.000
"2013/10/10 20:39:57", 0.324, 2050.000, 1384.000
"2013/10/10 20:41:39", 0.326, 2032.000, 1369.000
"2013/10/10 20:41:43", 0.334, 2015.000, 1340.000
"2013/10/10 20:41:47", 0.403, 2388.000, 1424.000
"2013/10/10 20:41:50", 0.339, 2195.000, 1450.000
"2013/10/10 20:41:54", 0.320, 2014.000, 1368.000
"2013/10/10 20:41:58", 0.305, 1975.000, 1371.000
"2013/10/10 20:44:42", 0.316, 2053.000, 1404.000
"2013/10/10 20:44:45", 0.356, 2156.000, 1388.000
"2013/10/10 20:44:49", 0.308, 1992.000, 1378.000
"2013/10/10 20:44:52", 0.334, 2073.000, 1380.000
"2013/10/10 20:44:56", 0.325, 2041.000, 1376.000
"2013/10/10 20:45:00", 0.318, 2073.000, 1412.000
"2013/10/10 20:47:41", 0.316, 2060.000, 1408.000
"2013/10/10 20:47:45", 0.326, 2058.000, 1387.000
"2013/10/10 20:47:48", 0.326, 2076.000, 1399.000
"2013/10/10 20:47:52", 0.322, 2040.000, 1382.000
"2013/10/10 20:47:56", 0.330, 2118.000, 1418.000
"2013/10/10 20:47:59", 0.330, 2028.000, 1357.000
"2013/10/10 20:50:40", 0.336, 2057.000, 1364.000
"2013/10/10 20:50:43", 0.334, 2030.000, 1351.000
"2013/10/10 20:50:47", 0.306, 2049.000, 1422.000
"2013/10/10 20:50:50", 0.356, 2056.000, 1324.000
"2013/10/10 20:50:54", 0.330, 2098.000, 1404.000
"2013/10/10 20:50:58", 0.331, 2088.000, 1395.000
"2013/10/10 20:53:42", 0.341, 2089.000, 1375.000
"2013/10/10 20:53:45", 0.339, 2077.000, 1371.000
"2013/10/10 20:53:49", 0.331, 2057.000, 1376.000
"2013/10/10 20:53:53", 0.335, 2093.000, 1390.000
"2013/10/10 20:53:56", 0.314, 2066.000, 1416.000
"2013/10/10 20:54:00", 0.348, 2109.000, 1373.000
"2013/10/10 20:56:44", 0.319, 1986.000, 1351.000
"2013/10/10 20:56:48", 0.325, 2006.000, 1353.000
"2013/10/10 20:56:51", 0.336, 1993.000, 1322.000
"2013/10/10 20:56:55", 0.344, 2027.000, 1328.000
"2013/10/10 20:56:58", 0.341, 2033.000, 1338.000
"2013/10/10 20:59:40", 0.343, 2109.000, 1385.000
"2013/10/10 20:59:43", 0.305, 2068.000, 1437.000
"2013/10/10 20:59:47", 0.305, 2029.000, 1409.000
"2013/10/10 20:59:51", 0.346, 2058.000, 1344.000
"2013/10/10 20:59:54", 0.326, 2065.000, 1390.000
"2013/10/10 20:59:58", 0.342, 2055.000, 1352.000
"2013/10/10 21:02:42", 0.323, 2069.000, 1399.000
"2013/10/10 21:02:46", 0.336, 2051.000, 1361.000
"2013/10/10 21:02:49", 0.312, 2012.000, 1384.000
"2013/10/10 21:02:53", 0.303, 2015.000, 1404.000
"2013/10/10 21:02:56", 0.350, 2056.000, 1335.000
"2013/10/10 21:03:00", 0.296, 1958.000, 1378.000
"2013/10/10 21:05:44", 0.335, 2092.000, 1390.000
"2013/10/10 21:05:48", 0.309, 2003.000, 1383.000
"2013/10/10 21:05:51", 0.307, 2072.000, 1434.000
"2013/10/10 21:05:55", 0.298, 2025.000, 1420.000
"2013/10/10 21:05:59", 0.305, 2074.000, 1441.000
"2013/10/10 21:08:40", 0.307, 2039.000, 1412.000
"2013/10/10 21:08:44", 0.306, 2026.000, 1406.000
"2013/10/10 21:08:47", 0.287, 2019.000, 1438.000
"2013/10/10 21:08:51", 0.278, 1999.000, 1442.000
"2013/10/10 21:08:54", 0.311, 2039.000, 1403.000
"2013/10/10 21:08:58", 0.348, 2080.000, 1355.000
"2013/10/10 21:11:42", 0.328, 2168.000, 1455.000
"2013/10/10 21:11:46", 0.333, 2047.000, 1364.000
"2013/10/10 21:11:49", 0.290, 2041.000, 1449.000
"2013/10/10 21:11:53", 0.297, 2021.000, 1419.000
"2013/10/10 21:11:57", 0.305, 2043.000, 1418.000
"2013/10/10 21:12:00", 0.321, 1994.000, 1352.000
"2013/10/10 21:14:41", 0.339, 2154.000, 1422.000
"2013/10/10 21:14:44", 0.296, 2103.000, 1479.000
"2013/10/10 21:14:48", 0.353, 2168.000, 1401.000
"2013/10/10 21:14:51", 0.320, 2037.000, 1385.000
"2013/10/10 21:14:55", 0.323, 2071.000, 1400.000
"2013/10/10 21:14:59", 0.289, 2014.000, 1431.000
"2013/10/10 21:17:43", 0.341, 2118.000, 1395.000
"2013/10/10 21:17:46", 0.303, 2070.000, 1441.000
"2013/10/10 21:17:50", 0.322, 2100.000, 1423.000
"2013/10/10 21:17:54", 0.290, 2043.000, 1450.000
"2013/10/10 21:17:58", 0.329, 2137.000, 1433.000
"2013/10/10 21:23:41", 0.291, 2137.000, 1513.000
"2013/10/10 21:23:44", 0.323, 2158.000, 1460.000
"2013/10/10 21:23:48", 0.321, 2087.000, 1417.000
"2013/10/10 21:23:52", 0.309, 2047.000, 1413.000
"2013/10/10 21:23:55", 0.320, 2108.000, 1432.000
"2013/10/10 21:26:43", 0.318, 2107.000, 1435.000
"2013/10/10 21:26:47", 0.329, 2111.000, 1416.000
"2013/10/10 21:26:50", 0.296, 2038.000, 1434.000
"2013/10/10 21:26:54", 0.327, 2080.000, 1399.000
"2013/10/10 21:26:57", 0.327, 2058.000, 1384.000
"2013/10/10 21:29:42", 0.332, 2125.000, 1418.000
"2013/10/10 21:29:46", 0.325, 2141.000, 1445.000
"2013/10/10 21:29:50", 0.320, 2104.000, 1430.000
"2013/10/10 21:29:53", 0.345, 2145.000, 1403.000
"2013/10/10 21:29:57", 0.328, 2111.000, 1418.000
"2013/10/10 21:32:41", 0.312, 2042.000, 1403.000
"2013/10/10 21:32:45", 0.319, 2050.000, 1395.000
"2013/10/10 21:32:48", 0.309, 2000.000, 1381.000
"2013/10/10 21:32:52", 0.322, 2098.000, 1421.000
"2013/10/10 21:32:55", 0.309, 2042.000, 1409.000
"2013/10/10 21:35:39", 0.320, 2071.000, 1408.000
"2013/10/10 21:35:43", 0.332, 2143.000, 1431.000
"2013/10/10 21:35:47", 0.322, 2090.000, 1415.000
"2013/10/10 21:35:50", 0.341, 2075.000, 1367.000
"2013/10/10 21:35:54", 0.338, 2064.000, 1366.000
"2013/10/10 21:35:58", 0.318, 2068.000, 1410.000
"2013/10/10 21:38:42", 0.315, 2073.000, 1420.000
"2013/10/10 21:38:45", 0.315, 2060.000, 1410.000
"2013/10/10 21:38:49", 0.313, 2052.000, 1408.000
"2013/10/10 21:38:52", 0.357, 2199.000, 1412.000
"2013/10/10 21:38:56", 0.319, 2052.000, 1397.000
"2013/10/10 21:39:00", 0.338, 2058.000, 1361.000
"2013/10/10 21:39:04", 0.333, 2122.000, 1414.000
"2013/10/10 21:39:08", 0.311, 2059.000, 1417.000
"2013/10/10 21:39:12", 0.329, 2111.000, 1416.000
"2013/10/10 21:39:15", 0.307, 2029.000, 1406.000
"2013/10/10 21:39:19", 0.332, 2085.000, 1391.000
"2013/10/10 21:39:23", 0.321, 2073.000, 1406.000
"2013/10/10 21:39:26", 0.354, 2153.000, 1389.000
"2013/10/10 21:39:30", 0.346, 2123.000, 1388.000
"2013/10/10 21:39:34", 0.290, 2034.000, 1443.000
"2013/10/10 21:39:37", 0.326, 2085.000, 1405.000
"2013/10/10 21:39:41", 0.330, 2120.000, 1420.000
"2013/10/10 21:39:44", 0.321, 2078.000, 1410.000
"2013/10/10 21:39:48", 0.299, 2069.000, 1450.000
"2013/10/10 21:39:52", 0.308, 2096.000, 1449.000
"2013/10/10 21:39:59", 0.324, 2092.000, 1413.000
"2013/10/10 21:41:41", 0.302, 2068.000, 1442.000
"2013/10/10 21:41:45", 0.281, 2088.000, 1501.000
"2013/10/10 21:41:48", 0.325, 2216.000, 1494.000
"2013/10/10 21:41:52", 0.305, 2038.000, 1415.000
"2013/10/10 21:41:56", 0.311, 2075.000, 1428.000
"2013/10/10 21:41:59", 0.332, 2097.000, 1399.000
"2013/10/10 21:44:40", 0.329, 2119.000, 1420.000
"2013/10/10 21:44:43", 0.344, 2141.000, 1404.000
"2013/10/10 21:44:47", 0.295, 2148.000, 1514.000
"2013/10/10 21:44:51", 0.291, 2078.000, 1473.000
"2013/10/10 21:44:54", 0.350, 2140.000, 1390.000
"2013/10/10 21:44:58", 0.328, 2136.000, 1435.000
"2013/10/10 21:47:42", 0.345, 2113.000, 1384.000
"2013/10/10 21:47:45", 0.341, 2128.000, 1402.000
"2013/10/10 21:47:49", 0.339, 2093.000, 1383.000
"2013/10/10 21:47:53", 0.315, 1099511627776.000, 1099511627776.000
"2013/10/10 21:47:56", 0.303, 2042.000, 1422.000
"2013/10/10 21:48:00", 0.318, 2042.000, 1392.000
"2013/10/10 21:50:41", 0.311, 2096.000, 1443.000
"2013/10/10 21:50:45", 0.312, 2114.000, 1453.000
"2013/10/10 21:50:49", 0.342, 2119.000, 1393.000
"2013/10/10 21:50:52", 0.328, 2100.000, 1411.000
"2013/10/10 21:50:56", 0.330, 2086.000, 1396.000
"2013/10/10 21:50:59", 0.297, 2031.000, 1427.000
"2013/10/10 21:53:40", 0.341, 2156.000, 1419.000
"2013/10/10 21:53:43", 0.315, 2092.000, 1432.000
"2013/10/10 21:53:51", 0.344, 2129.000, 1396.000
"2013/10/10 21:53:54", 0.326, 2095.000, 1412.000
"2013/10/10 21:53:58", 0.314, 2052.000, 1406.000
"2013/10/10 21:56:42", 0.326, 2059.000, 1387.000
"2013/10/10 21:56:46", 0.330, 2109.000, 1412.000
"2013/10/10 21:56:49", 0.332, 2058.000, 1373.000
"2013/10/10 21:56:57", 0.298, 2043.000, 1434.000
"2013/10/10 21:57:00", 0.328, 2102.000, 1412.000
"2013/10/10 21:59:40", 0.317, 2108.000, 1438.000
"2013/10/10 21:59:44", 0.352, 2120.000, 1373.000
"2013/10/10 21:59:48", 0.312, 2097.000, 1442.000
"2013/10/10 21:59:51", 0.312, 2088.000, 1436.000
"2013/10/10 21:59:55", 0.306, 2094.000, 1452.000
"2013/10/10 21:59:59", 0.332, 2096.000, 1399.000
"2013/10/10 22:02:40", 0.329, 2115.000, 1418.000
"2013/10/10 22:02:44", 0.339, 2147.000, 1419.000
"2013/10/10 22:02:51", 0.328, 2081.000, 1398.000
"2013/10/10 22:02:55", 0.345, 2122.000, 1388.000
"2013/10/10 22:02:58", 0.303, 2069.000, 1442.000
"2013/10/10 22:05:42", 0.336, 2120.000, 1407.000
"2013/10/10 22:05:46", 0.355, 2202.000, 1420.000
"2013/10/10 22:05:49", 0.305, 2085.000, 1447.000
"2013/10/10 22:05:57", 0.318, 2046.000, 1394.000
"2013/10/10 22:06:00", 0.314, 2076.000, 1423.000
"2013/10/10 22:08:41", 0.321, 2074.000, 1408.000
"2013/10/10 22:08:44", 0.329, 2085.000, 1397.000
"2013/10/10 22:08:48", 0.331, 2157.000, 1443.000
"2013/10/10 22:08:52", 0.301, 2057.000, 1436.000
"2013/10/10 22:08:55", 0.324, 2072.000, 1400.000
"2013/10/10 22:08:59", 0.315, 2110.000, 1445.000
"2013/10/10 22:11:44", 0.318, 2140.000, 1459.000
"2013/10/10 22:11:51", 0.326, 2107.000, 1420.000
"2013/10/10 22:11:55", 0.325, 2113.000, 1426.000
"2013/10/10 22:11:58", 0.314, 2126.000, 1458.000
"2013/10/10 22:14:39", 0.327, 2130.000, 1433.000
"2013/10/10 22:14:42", 0.362, 2160.000, 1377.000
"2013/10/10 22:14:46", 0.333, 2088.000, 1391.000
"2013/10/10 22:14:50", 0.303, 2092.000, 1458.000
"2013/10/10 22:14:53", 0.344, 2114.000, 1386.000
"2013/10/10 22:14:57", 0.313, 2081.000, 1428.000
"2013/10/10 22:17:41", 0.329, 2114.000, 1417.000
"2013/10/10 22:17:44", 0.328, 2088.000, 1403.000
"2013/10/10 22:17:48", 0.345, 2135.000, 1398.000
"2013/10/10 22:17:52", 0.327, 2127.000, 1430.000
"2013/10/10 22:17:55", 0.313, 2094.000, 1437.000
"2013/10/10 22:17:59", 0.279, 2050.000, 1477.000
"2013/10/10 22:23:43", 0.334, 2175.000, 1447.000
"2013/10/10 22:23:46", 0.325, 2144.000, 1446.000
"2013/10/10 22:23:50", 0.347, 2155.000, 1406.000
"2013/10/10 22:23:53", 0.302, 2049.000, 1429.000
"2013/10/10 22:23:57", 0.313, 2068.000, 1419.000
"2013/10/10 22:26:41", 0.337, 2154.000, 1428.000
"2013/10/10 22:26:45", 0.318, 2157.000, 1470.000
"2013/10/10 22:26:48", 0.350, 2124.000, 1380.000
"2013/10/10 22:26:52", 0.304, 2106.000, 1465.000
"2013/10/10 22:26:56", 0.315, 2102.000, 1439.000
"2013/10/10 22:26:59", 0.331, 2054.000, 1373.000
"2013/10/10 22:29:40", 0.310, 2079.000, 1433.000
"2013/10/10 22:29:43", 0.333, 2129.000, 1420.000
"2013/10/10 22:29:50", 0.321, 2117.000, 1436.000
"2013/10/10 22:29:54", 0.337, 2120.000, 1405.000
"2013/10/10 22:29:58", 0.344, 2141.000, 1403.000
"2013/10/10 22:32:43", 0.333, 2129.000, 1420.000
"2013/10/10 22:32:46", 0.339, 2157.000, 1425.000
"2013/10/10 22:32:50", 0.323, 2101.000, 1422.000
"2013/10/10 22:32:54", 0.313, 2068.000, 1420.000
"2013/10/10 22:32:57", 0.318, 2083.000, 1419.000
"2013/10/10 22:35:41", 0.343, 2098.000, 1377.000
"2013/10/10 22:35:45", 0.325, 2067.000, 1395.000
"2013/10/10 22:35:48", 0.316, 2090.000, 1429.000
"2013/10/10 22:35:52", 0.348, 2175.000, 1416.000
"2013/10/10 22:35:56", 0.316, 2098.000, 1433.000
"2013/10/10 22:35:59", 0.353, 2150.000, 1390.000
"2013/10/10 22:38:40", 0.298, 2033.000, 1426.000
"2013/10/10 22:38:43", 0.318, 2113.000, 1441.000
"2013/10/10 22:38:47", 0.330, 2136.000, 1430.000
"2013/10/10 22:38:51", 0.344, 2098.000, 1376.000
"2013/10/10 22:38:54", 0.320, 2076.000, 1411.000
"2013/10/10 22:38:58", 0.314, 2039.000, 1398.000
"2013/10/10 22:39:02", 0.323, 2079.000, 1407.000
"2013/10/10 22:39:05", 0.330, 2122.000, 1420.000
"2013/10/10 22:39:09", 0.342, 2103.000, 1382.000
"2013/10/10 22:39:12", 0.335, 2118.000, 1408.000
"2013/10/10 22:39:16", 0.319, 2072.000, 1409.000
"2013/10/10 22:39:20", 0.339, 2169.000, 1432.000
"2013/10/10 22:39:23", 0.326, 2099.000, 1414.000
"2013/10/10 22:39:27", 0.332, 2127.000, 1420.000
"2013/10/10 22:39:31", 0.311, 2095.000, 1443.000
"2013/10/10 22:39:34", 0.332, 2098.000, 1401.000
"2013/10/10 22:39:38", 0.338, 2124.000, 1405.000
"2013/10/10 22:39:42", 0.337, 2090.000, 1384.000
"2013/10/10 22:39:45", 0.347, 2125.000, 1387.000
"2013/10/10 22:39:49", 0.306, 2088.000, 1449.000
"2013/10/10 22:39:53", 0.329, 2113.000, 1416.000
"2013/10/10 22:39:56", 0.333, 2090.000, 1394.000
"2013/10/10 22:40:00", 0.335, 2099.000, 1395.000
"2013/10/10 22:41:42", 0.312, 2067.000, 1421.000
"2013/10/10 22:41:45", 0.322, 2094.000, 1419.000
"2013/10/10 22:41:49", 0.307, 2088.000, 1446.000
"2013/10/10 22:41:53", 0.336, 2099.000, 1392.000
"2013/10/10 22:41:56", 0.313, 2067.000, 1418.000
"2013/10/10 22:42:00", 0.325, 2125.000, 1433.000
"2013/10/10 22:44:45", 0.337, 2116.000, 1402.000
"2013/10/10 22:44:49", 0.305, 2069.000, 1436.000
"2013/10/10 22:44:52", 0.314, 2087.000, 1430.000
"2013/10/10 22:44:56", 0.318, 2067.000, 1408.000
"2013/10/10 22:45:00", 0.322, 2099.000, 1423.000
"2013/10/10 22:47:40", 0.333, 2118.000, 1412.000
"2013/10/10 22:47:43", 0.318, 2185.000, 1489.000
"2013/10/10 22:47:47", 0.336, 2157.000, 1432.000
"2013/10/10 22:47:51", 0.321, 2097.000, 1422.000
"2013/10/10 22:47:54", 0.338, 2107.000, 1394.000
"2013/10/10 22:47:58", 0.344, 2145.000, 1405.000
"2013/10/10 22:50:42", 0.332, 2115.000, 1411.000
"2013/10/10 22:50:46", 0.326, 2112.000, 1422.000
"2013/10/10 22:50:49", 0.328, 2081.000, 1398.000
"2013/10/10 22:50:53", 0.331, 2022.000, 1352.000
"2013/10/10 22:50:57", 0.359, 2114.000, 1354.000
"2013/10/10 22:51:00", 0.334, 2086.000, 1389.000
"2013/10/10 22:53:45", 0.341, 2124.000, 1398.000
"2013/10/10 22:53:49", 0.324, 2087.000, 1410.000
"2013/10/10 22:53:52", 0.333, 2084.000, 1390.000
"2013/10/10 22:53:56", 0.325, 2054.000, 1385.000
"2013/10/10 22:54:00", 0.352, 2136.000, 1384.000
"2013/10/10 22:56:40", 0.327, 2120.000, 1425.000
"2013/10/10 22:56:44", 0.351, 2170.000, 1408.000
"2013/10/10 22:56:47", 0.338, 2157.000, 1426.000
"2013/10/10 22:56:51", 0.325, 2092.000, 1411.000
"2013/10/10 22:56:55", 0.361, 2146.000, 1370.000
"2013/10/10 22:56:58", 0.333, 2084.000, 1388.000
"2013/10/10 22:59:39", 0.338, 2121.000, 1404.000
"2013/10/10 22:59:42", 0.356, 2115.000, 1362.000
"2013/10/10 22:59:46", 0.321, 2100.000, 1424.000
"2013/10/10 22:59:49", 0.324, 2124.000, 1435.000
"2013/10/10 22:59:53", 0.325, 2165.000, 1461.000
"2013/10/10 22:59:57", 0.353, 2132.000, 1379.000
"2013/10/10 23:00:00", 0.345, 2122.000, 1389.000
"2013/10/10 23:02:44", 0.341, 2124.000, 1398.000
"2013/10/10 23:02:48", 0.318, 2108.000, 1437.000
"2013/10/10 23:02:52", 0.316, 2089.000, 1428.000
"2013/10/10 23:02:56", 0.312, 2081.000, 1430.000
"2013/10/10 23:03:00", 0.334, 2115.000, 1407.000
"2013/10/10 23:05:40", 0.314, 2093.000, 1434.000
"2013/10/10 23:05:44", 0.330, 2084.000, 1396.000
"2013/10/10 23:05:47", 0.338, 2127.000, 1408.000
"2013/10/10 23:05:51", 0.336, 2090.000, 1387.000
"2013/10/10 23:05:55", 0.324, 2113.000, 1427.000
"2013/10/10 23:05:58", 0.325, 2120.000, 1431.000
"2013/10/10 23:08:39", 0.329, 2121.000, 1423.000
"2013/10/10 23:08:42", 0.317, 2107.000, 1437.000
"2013/10/10 23:08:46", 0.323, 2069.000, 1399.000
"2013/10/10 23:08:50", 0.334, 2124.000, 1413.000
"2013/10/10 23:08:53", 0.339, 2121.000, 1400.000
"2013/10/10 23:08:57", 0.335, 2087.000, 1386.000
"2013/10/10 23:11:45", 0.315, 2111.000, 1445.000
"2013/10/10 23:11:48", 0.345, 2118.000, 1386.000
"2013/10/10 23:11:52", 0.304, 2046.000, 1422.000
"2013/10/10 23:11:55", 0.338, 2106.000, 1393.000
"2013/10/10 23:11:59", 0.324, 2139.000, 1445.000
"2013/10/10 23:14:40", 0.349, 2097.000, 1365.000
"2013/10/10 23:14:44", 0.341, 2128.000, 1402.000
"2013/10/10 23:14:48", 0.386, 2149.000, 1318.000
"2013/10/10 23:14:51", 0.334, 2112.000, 1406.000
"2013/10/10 23:14:55", 0.314, 2063.000, 1414.000
"2013/10/10 23:14:59", 0.366, 2172.000, 1376.000
"2013/10/10 23:17:39", 0.335, 2109.000, 1401.000
"2013/10/10 23:17:43", 0.368, 2151.000, 1359.000
"2013/10/10 23:17:46", 0.317, 2077.000, 1417.000
"2013/10/10 23:17:50", 0.325, 2056.000, 1386.000
