time[YYYY-MM-DD hh:mm:ss PST], cdom
"2013/09/27 16:39:01", 8.848
"2013/09/27 16:39:03", 8.762
"2013/09/27 16:39:05", 8.676
"2013/09/27 16:39:07", 8.590
"2013/09/27 16:39:09", 8.848
"2013/09/27 16:39:11", 8.762
"2013/09/27 16:39:13", 9.449
"2013/09/27 16:39:15", 9.535
"2013/09/27 16:39:17", 9.191
"2013/09/27 16:39:19", 8.848
"2013/09/27 16:39:21", 8.418
"2013/09/27 16:39:25", 8.676
"2013/09/27 16:39:27", 8.934
"2013/09/27 16:39:29", 8.848
"2013/09/27 16:39:31", 9.020
"2013/09/27 16:39:33", 9.020
"2013/09/27 16:39:35", 9.793
"2013/09/27 16:39:37", 9.020
"2013/09/27 16:39:39", 8.762
"2013/09/27 16:39:41", 8.590
"2013/09/27 16:39:43", 8.848
"2013/09/27 16:39:45", 8.848
"2013/09/27 16:39:47", 9.020
"2013/09/27 16:39:49", 9.363
"2013/09/27 16:39:51", 9.621
"2013/09/27 16:39:53", 9.105
"2013/09/27 16:39:55", 8.934
"2013/09/27 16:39:57", 8.590
"2013/09/27 16:39:59", 8.762
"2013/09/27 16:41:45", 8.590
"2013/09/27 16:41:47", 8.676
"2013/09/27 16:41:49", 8.934
"2013/09/27 16:41:51", 9.277
"2013/09/27 16:41:53", 9.535
"2013/09/27 16:41:55", 9.105
"2013/09/27 16:41:57", 9.020
"2013/09/27 16:41:59", 8.934
"2013/09/27 16:44:48", 8.848
"2013/09/27 16:44:50", 8.848
"2013/09/27 16:44:52", 8.676
"2013/09/27 16:44:54", 9.105
"2013/09/27 16:44:56", 9.020
"2013/09/27 16:44:58", 8.848
"2013/09/27 16:45:00", 9.277
"2013/09/27 16:47:45", 8.934
"2013/09/27 16:47:47", 8.676
"2013/09/27 16:47:49", 9.535
"2013/09/27 16:47:51", 9.535
"2013/09/27 16:47:53", 9.277
"2013/09/27 16:47:55", 8.934
"2013/09/27 16:47:57", 8.418
"2013/09/27 16:47:59", 8.934
"2013/09/27 16:50:45", 9.621
"2013/09/27 16:50:47", 8.934
"2013/09/27 16:50:49", 8.762
"2013/09/27 16:50:51", 8.590
"2013/09/27 16:50:53", 8.934
"2013/09/27 16:50:55", 8.848
"2013/09/27 16:50:57", 9.020
"2013/09/27 16:50:59", 9.621
"2013/09/27 16:53:48", 9.535
"2013/09/27 16:53:50", 9.707
"2013/09/27 16:53:52", 8.762
"2013/09/27 16:53:54", 8.676
"2013/09/27 16:53:56", 8.848
"2013/09/27 16:53:58", 9.020
"2013/09/27 16:54:00", 8.676
"2013/09/27 16:56:47", 8.848
"2013/09/27 16:56:49", 8.762
"2013/09/27 16:56:51", 9.363
"2013/09/27 16:56:53", 8.590
"2013/09/27 16:56:55", 8.848
"2013/09/27 16:56:57", 8.934
"2013/09/27 16:56:59", 9.191
"2013/09/27 16:59:45", 8.934
"2013/09/27 16:59:47", 9.191
"2013/09/27 16:59:49", 8.762
"2013/09/27 16:59:51", 8.762
"2013/09/27 16:59:53", 9.191
"2013/09/27 16:59:55", 9.535
"2013/09/27 16:59:57", 8.934
"2013/09/27 16:59:59", 8.762
"2013/09/27 17:02:47", 8.676
"2013/09/27 17:02:48", 8.848
"2013/09/27 17:02:50", 8.848
"2013/09/27 17:02:52", 8.848
"2013/09/27 17:02:55", 8.934
"2013/09/27 17:02:57", 8.934
"2013/09/27 17:02:59", 8.590
"2013/09/27 17:03:00", 8.676
"2013/09/27 17:05:46", 8.590
"2013/09/27 17:05:48", 8.848
"2013/09/27 17:05:50", 8.590
"2013/09/27 17:05:52", 8.762
"2013/09/27 17:05:54", 8.590
"2013/09/27 17:05:56", 8.934
"2013/09/27 17:05:59", 8.590
"2013/09/27 17:06:00", 9.707
"2013/09/27 17:08:45", 8.934
"2013/09/27 17:08:47", 9.105
"2013/09/27 17:08:49", 8.762
"2013/09/27 17:08:51", 8.418
"2013/09/27 17:08:53", 8.762
"2013/09/27 17:08:55", 8.848
"2013/09/27 17:08:57", 8.762
"2013/09/27 17:08:59", 8.848
"2013/09/27 17:11:45", 8.590
"2013/09/27 17:11:47", 8.762
"2013/09/27 17:11:49", 9.020
"2013/09/27 17:11:51", 8.934
"2013/09/27 17:11:53", 8.848
"2013/09/27 17:11:55", 8.504
"2013/09/27 17:11:57", 8.762
"2013/09/27 17:11:59", 9.191
"2013/09/27 17:14:48", 8.676
"2013/09/27 17:14:50", 8.848
"2013/09/27 17:14:52", 8.934
"2013/09/27 17:14:54", 8.934
"2013/09/27 17:14:56", 9.191
"2013/09/27 17:14:58", 9.363
"2013/09/27 17:15:00", 9.535
"2013/09/27 17:17:45", 8.762
"2013/09/27 17:17:47", 8.762
"2013/09/27 17:17:49", 8.762
"2013/09/27 17:17:51", 9.363
"2013/09/27 17:17:53", 9.449
"2013/09/27 17:17:55", 9.621
"2013/09/27 17:17:57", 9.020
"2013/09/27 17:17:59", 9.020
"2013/09/27 17:23:48", 8.848
"2013/09/27 17:23:50", 8.848
"2013/09/27 17:23:52", 9.105
"2013/09/27 17:23:54", 9.277
"2013/09/27 17:23:56", 8.848
"2013/09/27 17:23:58", 8.418
"2013/09/27 17:24:00", 8.590
"2013/09/27 17:26:47", 8.762
"2013/09/27 17:26:49", 8.590
"2013/09/27 17:26:51", 8.848
"2013/09/27 17:26:53", 8.676
"2013/09/27 17:26:55", 8.762
"2013/09/27 17:26:57", 8.332
"2013/09/27 17:26:59", 8.676
"2013/09/27 17:29:45", 8.676
"2013/09/27 17:29:47", 8.934
"2013/09/27 17:29:49", 8.934
"2013/09/27 17:29:51", 8.762
"2013/09/27 17:29:53", 8.934
"2013/09/27 17:29:55", 8.676
"2013/09/27 17:29:57", 8.676
"2013/09/27 17:29:59", 9.105
"2013/09/27 17:32:45", 8.590
"2013/09/27 17:32:47", 9.020
"2013/09/27 17:32:49", 9.105
"2013/09/27 17:32:51", 9.707
"2013/09/27 17:32:53", 9.449
"2013/09/27 17:32:55", 8.762
"2013/09/27 17:32:57", 8.934
"2013/09/27 17:32:59", 8.590
"2013/09/27 17:35:46", 8.934
"2013/09/27 17:35:48", 8.676
"2013/09/27 17:35:50", 9.105
"2013/09/27 17:35:52", 8.590
"2013/09/27 17:35:54", 8.934
"2013/09/27 17:35:56", 9.020
"2013/09/27 17:35:58", 9.105
"2013/09/27 17:36:00", 9.277
"2013/09/27 17:38:45", 8.848
"2013/09/27 17:38:47", 9.707
"2013/09/27 17:38:49", 9.707
"2013/09/27 17:38:51", 8.848
"2013/09/27 17:38:53", 9.020
"2013/09/27 17:38:55", 8.590
"2013/09/27 17:38:57", 8.676
"2013/09/27 17:38:59", 8.762
"2013/09/27 17:39:01", 9.191
"2013/09/27 17:39:03", 9.105
"2013/09/27 17:39:05", 9.277
"2013/09/27 17:39:07", 9.449
"2013/09/27 17:39:09", 8.848
"2013/09/27 17:39:11", 8.762
"2013/09/27 17:39:13", 8.848
"2013/09/27 17:39:15", 9.105
"2013/09/27 17:39:17", 8.934
"2013/09/27 17:39:19", 9.277
"2013/09/27 17:39:21", 9.020
"2013/09/27 17:39:23", 9.621
"2013/09/27 17:39:25", 9.449
"2013/09/27 17:39:29", 9.020
"2013/09/27 17:39:31", 8.504
"2013/09/27 17:39:33", 8.934
"2013/09/27 17:39:35", 8.934
"2013/09/27 17:39:37", 9.277
"2013/09/27 17:39:39", 9.105
"2013/09/27 17:39:41", 8.934
"2013/09/27 17:39:43", 9.793
"2013/09/27 17:39:45", 9.879
"2013/09/27 17:39:47", 9.105
"2013/09/27 17:39:49", 9.105
"2013/09/27 17:39:51", 8.934
"2013/09/27 17:39:53", 8.590
"2013/09/27 17:39:55", 8.504
"2013/09/27 17:39:57", 8.762
"2013/09/27 17:39:59", 9.020
"2013/09/27 17:41:45", 9.020
"2013/09/27 17:41:47", 8.934
"2013/09/27 17:41:49", 8.848
"2013/09/27 17:41:51", 8.934
"2013/09/27 17:41:53", 9.449
"2013/09/27 17:41:55", 9.879
"2013/09/27 17:41:57", 8.934
"2013/09/27 17:41:59", 8.934
"2013/09/27 17:44:48", 8.762
"2013/09/27 17:44:50", 9.105
"2013/09/27 17:44:52", 8.590
"2013/09/27 17:44:54", 8.762
"2013/09/27 17:44:56", 8.848
"2013/09/27 17:44:58", 8.848
"2013/09/27 17:45:00", 9.277
"2013/09/27 17:47:45", 9.363
"2013/09/27 17:47:47", 9.793
"2013/09/27 17:47:49", 9.707
"2013/09/27 17:47:51", 9.449
"2013/09/27 17:47:53", 8.934
"2013/09/27 17:47:55", 9.105
"2013/09/27 17:47:57", 8.762
"2013/09/27 17:47:59", 8.848
"2013/09/27 17:50:45", 8.590
"2013/09/27 17:50:47", 8.590
"2013/09/27 17:50:49", 8.590
"2013/09/27 17:50:51", 8.590
"2013/09/27 17:50:53", 8.504
"2013/09/27 17:50:55", 8.418
"2013/09/27 17:50:57", 8.590
"2013/09/27 17:50:59", 8.848
"2013/09/27 17:53:48", 8.075
"2013/09/27 17:53:50", 7.903
"2013/09/27 17:53:52", 7.989
"2013/09/27 17:53:54", 8.161
"2013/09/27 17:53:56", 8.161
"2013/09/27 17:53:58", 7.731
"2013/09/27 17:54:00", 8.332
"2013/09/27 17:56:47", 7.559
"2013/09/27 17:56:49", 8.161
"2013/09/27 17:56:51", 8.418
"2013/09/27 17:56:53", 8.418
"2013/09/27 17:56:55", 8.161
"2013/09/27 17:56:57", 8.075
"2013/09/27 17:56:59", 8.075
"2013/09/27 17:59:45", 8.590
"2013/09/27 17:59:47", 9.191
"2013/09/27 17:59:49", 8.848
"2013/09/27 17:59:51", 8.762
"2013/09/27 17:59:53", 9.020
"2013/09/27 17:59:55", 8.848
"2013/09/27 17:59:57", 8.934
"2013/09/27 17:59:59", 9.191
"2013/09/27 18:02:45", 9.020
"2013/09/27 18:02:47", 9.191
"2013/09/27 18:02:49", 8.762
"2013/09/27 18:02:51", 7.903
"2013/09/27 18:02:53", 7.903
"2013/09/27 18:02:54", 7.387
"2013/09/27 18:02:56", 7.903
"2013/09/27 18:02:58", 7.645
"2013/09/27 18:05:46", 8.418
"2013/09/27 18:05:48", 8.676
"2013/09/27 18:05:51", 8.332
"2013/09/27 18:05:53", 8.676
"2013/09/27 18:05:55", 8.246
"2013/09/27 18:05:57", 8.418
"2013/09/27 18:05:59", 9.020
"2013/09/27 18:06:01", 8.418
"2013/09/27 18:08:45", 8.504
"2013/09/27 18:08:47", 8.504
"2013/09/27 18:08:49", 8.762
"2013/09/27 18:08:51", 8.676
"2013/09/27 18:08:53", 8.332
"2013/09/27 18:08:55", 8.418
"2013/09/27 18:08:57", 8.504
"2013/09/27 18:08:59", 9.363
"2013/09/27 18:11:45", 8.504
"2013/09/27 18:11:47", 8.418
"2013/09/27 18:11:49", 8.848
"2013/09/27 18:11:51", 8.075
"2013/09/27 18:11:53", 8.418
"2013/09/27 18:11:55", 8.504
"2013/09/27 18:11:57", 8.590
"2013/09/27 18:11:59", 9.020
"2013/09/27 18:14:48", 8.590
"2013/09/27 18:14:50", 8.934
"2013/09/27 18:14:52", 8.762
"2013/09/27 18:14:54", 8.676
"2013/09/27 18:14:56", 9.191
"2013/09/27 18:14:58", 9.535
"2013/09/27 18:15:00", 8.934
"2013/09/27 18:17:45", 9.363
"2013/09/27 18:17:47", 9.277
"2013/09/27 18:17:49", 9.020
"2013/09/27 18:17:51", 8.934
"2013/09/27 18:17:53", 8.418
"2013/09/27 18:17:55", 8.332
"2013/09/27 18:17:57", 8.075
"2013/09/27 18:17:59", 8.590
"2013/09/27 18:23:47", 8.418
"2013/09/27 18:23:49", 8.332
"2013/09/27 18:23:50", 8.504
"2013/09/27 18:23:52", 8.676
"2013/09/27 18:23:54", 8.504
"2013/09/27 18:23:56", 8.504
"2013/09/27 18:23:58", 8.504
"2013/09/27 18:24:00", 8.504
"2013/09/27 18:26:47", 8.762
"2013/09/27 18:26:49", 8.676
"2013/09/27 18:26:51", 8.418
"2013/09/27 18:26:53", 8.762
"2013/09/27 18:26:55", 8.504
"2013/09/27 18:26:57", 8.848
"2013/09/27 18:26:59", 8.418
"2013/09/27 18:29:45", 8.332
"2013/09/27 18:29:47", 8.590
"2013/09/27 18:29:49", 8.504
"2013/09/27 18:29:51", 8.161
"2013/09/27 18:29:53", 8.246
"2013/09/27 18:29:55", 8.246
"2013/09/27 18:29:57", 8.762
"2013/09/27 18:29:59", 8.848
"2013/09/27 18:32:45", 8.762
"2013/09/27 18:32:47", 8.418
"2013/09/27 18:32:49", 8.504
"2013/09/27 18:32:51", 8.332
"2013/09/27 18:32:53", 8.418
"2013/09/27 18:32:55", 8.246
"2013/09/27 18:32:57", 8.161
"2013/09/27 18:32:58", 8.418
"2013/09/27 18:33:00", 8.161
"2013/09/27 18:35:47", 8.762
"2013/09/27 18:35:49", 8.762
"2013/09/27 18:35:51", 8.246
"2013/09/27 18:35:53", 8.504
"2013/09/27 18:35:55", 8.676
"2013/09/27 18:35:57", 8.504
"2013/09/27 18:35:59", 8.934
"2013/09/27 18:38:45", 8.161
"2013/09/27 18:38:47", 7.903
"2013/09/27 18:38:49", 8.676
"2013/09/27 18:38:51", 7.989
"2013/09/27 18:38:53", 8.504
"2013/09/27 18:38:55", 8.075
"2013/09/27 18:38:57", 8.075
"2013/09/27 18:38:59", 8.075
"2013/09/27 18:39:01", 8.504
"2013/09/27 18:39:03", 8.762
"2013/09/27 18:39:05", 8.246
"2013/09/27 18:39:07", 8.590
"2013/09/27 18:39:09", 8.676
"2013/09/27 18:39:11", 8.504
"2013/09/27 18:39:13", 9.277
"2013/09/27 18:39:15", 9.020
"2013/09/27 18:39:17", 9.020
"2013/09/27 18:39:19", 9.105
"2013/09/27 18:39:21", 9.105
"2013/09/27 18:39:23", 9.277
"2013/09/27 18:39:25", 9.277
"2013/09/27 18:39:27", 9.020
"2013/09/27 18:39:29", 8.161
"2013/09/27 18:39:33", 9.020
"2013/09/27 18:39:35", 8.504
"2013/09/27 18:39:37", 8.418
"2013/09/27 18:39:39", 8.762
"2013/09/27 18:39:41", 8.676
"2013/09/27 18:39:43", 8.590
"2013/09/27 18:39:45", 8.676
"2013/09/27 18:39:47", 8.418
"2013/09/27 18:39:49", 9.363
"2013/09/27 18:39:51", 9.277
"2013/09/27 18:39:53", 9.363
"2013/09/27 18:39:55", 9.277
"2013/09/27 18:39:57", 9.191
"2013/09/27 18:39:59", 9.277
"2013/09/27 18:41:45", 8.418
"2013/09/27 18:41:47", 8.590
"2013/09/27 18:41:49", 8.246
"2013/09/27 18:41:51", 8.418
"2013/09/27 18:41:53", 8.590
"2013/09/27 18:41:55", 8.246
"2013/09/27 18:41:57", 8.075
"2013/09/27 18:41:59", 8.504
"2013/09/27 18:44:48", 8.676
"2013/09/27 18:44:50", 8.590
"2013/09/27 18:44:52", 8.418
"2013/09/27 18:44:54", 8.676
"2013/09/27 18:44:56", 8.418
"2013/09/27 18:44:58", 8.418
"2013/09/27 18:45:00", 8.504
"2013/09/27 18:47:45", 8.246
"2013/09/27 18:47:47", 8.676
"2013/09/27 18:47:49", 8.504
"2013/09/27 18:47:51", 8.246
"2013/09/27 18:47:53", 8.161
"2013/09/27 18:47:55", 8.418
"2013/09/27 18:47:57", 8.246
"2013/09/27 18:47:59", 7.903
"2013/09/27 18:50:45", 8.246
"2013/09/27 18:50:47", 8.504
"2013/09/27 18:50:49", 8.161
"2013/09/27 18:50:51", 8.161
"2013/09/27 18:50:53", 8.161
"2013/09/27 18:50:55", 8.161
"2013/09/27 18:50:57", 8.075
"2013/09/27 18:50:59", 8.075
"2013/09/27 18:53:48", 8.418
"2013/09/27 18:53:50", 8.332
"2013/09/27 18:53:52", 8.418
"2013/09/27 18:53:54", 8.332
"2013/09/27 18:53:56", 8.504
"2013/09/27 18:53:58", 9.191
"2013/09/27 18:54:00", 9.277
"2013/09/27 18:56:45", 8.246
"2013/09/27 18:56:47", 8.418
"2013/09/27 18:56:49", 8.161
"2013/09/27 18:56:51", 7.989
"2013/09/27 18:56:53", 8.504
"2013/09/27 18:56:55", 8.075
"2013/09/27 18:56:57", 8.418
"2013/09/27 18:56:59", 8.161
"2013/09/27 18:59:45", 8.246
"2013/09/27 18:59:47", 8.246
"2013/09/27 18:59:49", 8.418
"2013/09/27 18:59:51", 8.418
"2013/09/27 18:59:53", 8.246
"2013/09/27 18:59:55", 8.590
"2013/09/27 18:59:57", 8.332
"2013/09/27 18:59:59", 8.246
"2013/09/27 19:02:45", 8.246
"2013/09/27 19:02:47", 8.246
"2013/09/27 19:02:49", 8.246
"2013/09/27 19:02:51", 8.161
"2013/09/27 19:02:53", 8.418
"2013/09/27 19:02:54", 8.504
"2013/09/27 19:02:56", 7.731
"2013/09/27 19:02:58", 7.989
"2013/09/27 19:03:00", 8.161
"2013/09/27 19:05:47", 8.590
"2013/09/27 19:05:49", 8.332
"2013/09/27 19:05:51", 8.161
"2013/09/27 19:05:53", 8.762
"2013/09/27 19:05:55", 8.934
"2013/09/27 19:05:57", 8.934
"2013/09/27 19:05:59", 8.075
"2013/09/27 19:08:45", 8.161
"2013/09/27 19:08:47", 8.676
"2013/09/27 19:08:49", 8.332
"2013/09/27 19:08:51", 8.504
"2013/09/27 19:08:53", 8.504
"2013/09/27 19:08:55", 8.418
"2013/09/27 19:08:57", 7.989
"2013/09/27 19:08:59", 8.075
"2013/09/27 19:11:45", 7.817
"2013/09/27 19:11:47", 8.418
"2013/09/27 19:11:49", 8.075
"2013/09/27 19:11:51", 8.075
"2013/09/27 19:11:53", 7.645
"2013/09/27 19:11:55", 8.246
"2013/09/27 19:11:57", 7.903
"2013/09/27 19:11:59", 8.075
"2013/09/27 19:15:00", 7.989
"2013/09/27 19:17:45", 8.848
"2013/09/27 19:17:47", 8.762
"2013/09/27 19:17:49", 8.676
"2013/09/27 19:17:51", 8.590
"2013/09/27 19:17:53", 8.676
"2013/09/27 19:17:55", 8.848
"2013/09/27 19:17:57", 8.332
"2013/09/27 19:17:59", 8.418
"2013/09/27 19:23:47", 8.418
"2013/09/27 19:23:49", 8.161
"2013/09/27 19:23:51", 8.590
"2013/09/27 19:23:53", 8.332
"2013/09/27 19:23:55", 8.332
"2013/09/27 19:23:57", 8.161
"2013/09/27 19:23:58", 8.418
"2013/09/27 19:26:45", 9.277
"2013/09/27 19:26:47", 9.105
"2013/09/27 19:26:49", 9.020
"2013/09/27 19:26:51", 8.504
"2013/09/27 19:26:53", 8.246
"2013/09/27 19:26:55", 8.504
"2013/09/27 19:26:57", 8.504
"2013/09/27 19:26:59", 8.246
"2013/09/27 19:29:45", 8.161
"2013/09/27 19:29:47", 8.161
"2013/09/27 19:29:49", 8.332
"2013/09/27 19:29:51", 8.848
"2013/09/27 19:29:53", 8.504
"2013/09/27 19:29:55", 8.762
"2013/09/27 19:29:57", 8.504
"2013/09/27 19:29:59", 9.105
"2013/09/27 19:32:45", 7.989
"2013/09/27 19:32:47", 8.418
"2013/09/27 19:32:49", 8.161
"2013/09/27 19:32:51", 8.418
"2013/09/27 19:32:53", 8.590
"2013/09/27 19:32:55", 9.363
"2013/09/27 19:32:57", 9.020
"2013/09/27 19:32:59", 8.504
"2013/09/27 19:35:49", 8.676
"2013/09/27 19:35:51", 8.590
"2013/09/27 19:35:53", 7.989
"2013/09/27 19:35:55", 8.075
"2013/09/27 19:35:57", 8.418
"2013/09/27 19:35:59", 8.161
"2013/09/27 19:38:45", 8.161
"2013/09/27 19:38:47", 8.246
"2013/09/27 19:38:49", 8.332
"2013/09/27 19:38:51", 8.161
"2013/09/27 19:38:53", 8.418
"2013/09/27 19:38:55", 8.504
"2013/09/27 19:38:57", 8.418
"2013/09/27 19:38:59", 8.418
"2013/09/27 19:39:01", 8.418
"2013/09/27 19:39:03", 8.590
"2013/09/27 19:39:05", 8.934
"2013/09/27 19:39:07", 9.449
"2013/09/27 19:39:09", 9.449
"2013/09/27 19:39:11", 9.105
"2013/09/27 19:39:13", 8.161
"2013/09/27 19:39:15", 8.590
"2013/09/27 19:39:17", 8.762
"2013/09/27 19:39:19", 8.762
"2013/09/27 19:39:21", 8.246
"2013/09/27 19:39:23", 8.676
"2013/09/27 19:39:25", 8.762
"2013/09/27 19:39:27", 8.246
"2013/09/27 19:39:29", 8.246
"2013/09/27 19:39:31", 8.418
"2013/09/27 19:39:33", 8.332
"2013/09/27 19:39:37", 8.332
"2013/09/27 19:39:39", 9.191
"2013/09/27 19:39:41", 8.934
"2013/09/27 19:39:43", 9.277
"2013/09/27 19:39:45", 9.105
"2013/09/27 19:39:47", 8.848
"2013/09/27 19:39:49", 8.332
"2013/09/27 19:39:51", 8.418
"2013/09/27 19:39:53", 8.075
"2013/09/27 19:39:55", 8.590
"2013/09/27 19:39:57", 8.075
"2013/09/27 19:39:59", 8.246
"2013/09/27 19:41:45", 8.246
"2013/09/27 19:41:47", 8.934
"2013/09/27 19:41:49", 8.676
"2013/09/27 19:41:51", 8.762
"2013/09/27 19:41:53", 9.277
"2013/09/27 19:41:55", 9.020
"2013/09/27 19:41:57", 8.848
"2013/09/27 19:41:59", 8.504
"2013/09/27 19:44:48", 8.676
"2013/09/27 19:44:50", 8.161
"2013/09/27 19:44:52", 8.161
"2013/09/27 19:44:54", 8.075
"2013/09/27 19:44:56", 8.161
"2013/09/27 19:44:58", 8.418
"2013/09/27 19:45:00", 8.504
"2013/09/27 19:47:45", 8.161
"2013/09/27 19:47:47", 8.161
"2013/09/27 19:47:49", 8.590
"2013/09/27 19:47:51", 8.676
"2013/09/27 19:47:53", 8.418
"2013/09/27 19:47:55", 8.418
"2013/09/27 19:47:57", 8.418
"2013/09/27 19:47:59", 8.676
"2013/09/27 19:50:45", 8.332
"2013/09/27 19:50:47", 8.161
"2013/09/27 19:50:49", 8.418
"2013/09/27 19:50:51", 8.418
"2013/09/27 19:50:53", 8.676
"2013/09/27 19:50:55", 8.418
"2013/09/27 19:50:57", 8.504
"2013/09/27 19:50:59", 8.590
"2013/09/27 19:53:47", 8.161
"2013/09/27 19:53:49", 8.418
"2013/09/27 19:53:51", 8.161
"2013/09/27 19:53:53", 8.161
"2013/09/27 19:53:55", 8.504
"2013/09/27 19:53:57", 8.504
"2013/09/27 19:53:59", 8.676
"2013/09/27 19:54:00", 7.989
"2013/09/27 19:56:45", 8.504
"2013/09/27 19:56:47", 8.504
"2013/09/27 19:56:49", 8.504
"2013/09/27 19:56:51", 8.762
"2013/09/27 19:56:53", 9.105
"2013/09/27 19:56:55", 9.363
"2013/09/27 19:56:57", 9.277
"2013/09/27 19:56:59", 8.504
"2013/09/27 19:59:45", 8.418
"2013/09/27 19:59:47", 8.848
"2013/09/27 19:59:49", 9.105
"2013/09/27 19:59:51", 8.590
"2013/09/27 19:59:53", 8.332
"2013/09/27 19:59:55", 8.676
"2013/09/27 19:59:57", 8.590
"2013/09/27 19:59:59", 8.590
"2013/09/27 20:02:45", 9.363
"2013/09/27 20:02:47", 9.020
"2013/09/27 20:02:49", 8.418
"2013/09/27 20:02:51", 8.504
"2013/09/27 20:02:53", 8.590
"2013/09/27 20:02:55", 8.590
"2013/09/27 20:02:57", 8.246
"2013/09/27 20:02:59", 8.246
"2013/09/27 20:05:47", 8.676
"2013/09/27 20:05:49", 8.246
"2013/09/27 20:05:51", 8.418
"2013/09/27 20:05:53", 8.934
"2013/09/27 20:05:55", 8.762
"2013/09/27 20:05:57", 8.848
"2013/09/27 20:05:59", 8.934
"2013/09/27 20:08:45", 8.418
"2013/09/27 20:08:47", 9.363
"2013/09/27 20:08:49", 9.105
"2013/09/27 20:08:51", 9.277
"2013/09/27 20:08:53", 9.105
"2013/09/27 20:08:55", 8.246
"2013/09/27 20:08:57", 8.161
"2013/09/27 20:08:59", 8.075
"2013/09/27 20:11:45", 8.246
"2013/09/27 20:11:47", 8.590
"2013/09/27 20:11:49", 8.504
"2013/09/27 20:11:51", 8.332
"2013/09/27 20:11:53", 8.590
"2013/09/27 20:11:55", 8.418
"2013/09/27 20:11:57", 8.590
"2013/09/27 20:11:59", 8.418
"2013/09/27 20:14:48", 8.934
"2013/09/27 20:14:50", 8.590
"2013/09/27 20:14:53", 8.934
"2013/09/27 20:14:55", 9.277
"2013/09/27 20:14:57", 9.105
"2013/09/27 20:14:58", 8.590
"2013/09/27 20:17:45", 8.762
"2013/09/27 20:17:47", 8.590
"2013/09/27 20:17:49", 8.848
"2013/09/27 20:17:51", 8.848
"2013/09/27 20:17:53", 8.676
"2013/09/27 20:17:55", 9.277
"2013/09/27 20:17:57", 8.934
"2013/09/27 20:17:59", 8.934
"2013/09/27 20:23:45", 9.879
"2013/09/27 20:23:47", 9.363
"2013/09/27 20:23:49", 8.934
"2013/09/27 20:23:51", 9.020
"2013/09/27 20:23:53", 9.277
"2013/09/27 20:23:55", 9.449
"2013/09/27 20:23:57", 9.363
"2013/09/27 20:23:59", 9.535
"2013/09/27 20:26:45", 9.277
"2013/09/27 20:26:47", 9.020
"2013/09/27 20:26:49", 8.934
"2013/09/27 20:26:51", 8.848
"2013/09/27 20:26:53", 9.535
"2013/09/27 20:26:55", 9.879
"2013/09/27 20:26:57", 10.136
"2013/09/27 20:26:59", 9.191
"2013/09/27 20:29:45", 9.449
"2013/09/27 20:29:47", 9.277
"2013/09/27 20:29:49", 8.934
"2013/09/27 20:29:51", 9.277
"2013/09/27 20:29:53", 8.934
"2013/09/27 20:29:55", 9.621
"2013/09/27 20:29:57", 9.105
"2013/09/27 20:29:59", 9.449
"2013/09/27 20:32:45", 8.848
"2013/09/27 20:32:47", 8.934
"2013/09/27 20:32:49", 9.363
"2013/09/27 20:32:51", 9.449
"2013/09/27 20:32:53", 9.879
"2013/09/27 20:32:55", 8.934
"2013/09/27 20:32:57", 9.191
"2013/09/27 20:32:59", 8.934
"2013/09/27 20:38:45", 9.964
"2013/09/27 20:38:47", 9.535
"2013/09/27 20:38:49", 9.105
"2013/09/27 20:38:51", 9.020
"2013/09/27 20:38:53", 9.191
"2013/09/27 20:38:55", 9.277
"2013/09/27 20:38:57", 9.105
"2013/09/27 20:38:59", 9.707
"2013/09/27 20:39:01", 8.762
"2013/09/27 20:39:03", 9.363
"2013/09/27 20:39:05", 9.621
"2013/09/27 20:39:07", 9.105
"2013/09/27 20:39:09", 8.848
"2013/09/27 20:39:11", 9.363
"2013/09/27 20:39:13", 9.105
"2013/09/27 20:39:15", 8.848
"2013/09/27 20:39:17", 9.191
"2013/09/27 20:39:19", 9.707
"2013/09/27 20:39:21", 9.707
"2013/09/27 20:39:23", 8.934
"2013/09/27 20:39:25", 8.762
"2013/09/27 20:39:27", 9.793
"2013/09/27 20:39:29", 8.676
"2013/09/27 20:39:31", 9.449
"2013/09/27 20:39:33", 9.277
"2013/09/27 20:39:35", 9.793
"2013/09/27 20:39:37", 9.535
"2013/09/27 20:39:41", 9.621
"2013/09/27 20:39:43", 8.934
"2013/09/27 20:39:45", 9.191
"2013/09/27 20:39:47", 9.191
"2013/09/27 20:39:49", 9.449
"2013/09/27 20:39:51", 9.793
"2013/09/27 20:39:53", 9.793
"2013/09/27 20:39:55", 9.449
"2013/09/27 20:39:57", 9.105
"2013/09/27 20:39:59", 8.762
"2013/09/27 20:41:45", 9.363
"2013/09/27 20:41:47", 9.621
"2013/09/27 20:41:49", 9.105
"2013/09/27 20:41:51", 9.105
"2013/09/27 20:41:53", 9.105
"2013/09/27 20:41:55", 8.934
"2013/09/27 20:41:57", 9.363
"2013/09/27 20:41:59", 9.449
"2013/09/27 20:44:49", 8.934
"2013/09/27 20:44:51", 9.191
"2013/09/27 20:44:53", 9.621
"2013/09/27 20:44:55", 9.363
"2013/09/27 20:44:57", 9.535
"2013/09/27 20:44:59", 9.621
"2013/09/27 20:47:45", 9.879
"2013/09/27 20:47:47", 9.793
"2013/09/27 20:47:49", 9.363
